# 30,40,50,60,70,80,90,100,120,140,160,180,200,250,300,400,600,800,1000
1.293349402621562227e-01,1.740051975230390291e-01,1.986077016716938370e-01,1.659642961985438592e-01,1.664600556321070846e-01,1.556155910138867227e-01,1.559327703639281082e-01,1.513195713390462216e-01,1.783245679932918826e-01,1.654350861886011437e-01,1.684904474406720420e-01,1.670773825182886030e-01,1.657215875172496633e-01,1.596745102956134976e-01,1.622833992064595110e-01,1.679154866266900636e-01,1.617839884146753393e-01,1.680764161738486084e-01,1.696445029026613094e-01
2.207118543856904647e-01,1.099040703693689031e-01,1.369889310750593003e-01,1.671099745653051860e-01,1.446254515193173551e-01,1.680277501350665448e-01,1.600618926810113696e-01,1.685369616596658626e-01,1.584259932811329374e-01,1.637231760466920094e-01,1.695833115676278757e-01,1.742366194646467470e-01,1.727181993455117470e-01,1.316732215922198357e-01,1.679741999965042865e-01,1.543210693498057173e-01,1.661941364884818861e-01,1.674240383396253251e-01,1.621057872239006215e-01
1.390853952916153435e-01,1.369474262249618657e-01,1.619800762548650741e-01,1.796373755285357865e-01,1.595957590037822560e-01,1.667948319788783718e-01,1.724354292920865506e-01,1.732240143360147533e-01,1.687221369344432953e-01,1.597087568972695992e-01,1.742549939557839211e-01,1.626253573476252601e-01,1.622012646476448938e-01,1.577492856960970857e-01,1.664000099534904964e-01,1.654241898299964042e-01,1.678794986510461218e-01,1.659979683243813509e-01,1.661981588054702585e-01
1.792257989134879159e-01,1.598979724697048022e-01,5.837279503555081045e-02,1.556141117545216668e-01,1.641143047658551180e-01,1.659209507917380477e-01,1.566819236390767922e-01,1.626796387062124927e-01,1.725161873118044586e-01,1.621851210925930875e-01,1.634191335107580689e-01,1.678817977554237229e-01,1.559979586579242627e-01,1.598696990068120272e-01,1.710053194581833969e-01,1.600828571677605505e-01,1.693261141185485041e-01,1.637850739383998333e-01,1.651413818016026491e-01
1.481915138991413694e-01,1.520245763358717972e-01,1.492827489532936314e-01,1.543008014527348093e-01,1.841619678776498792e-01,1.610349256323190259e-01,1.540187923860209529e-01,1.633907212535616327e-01,1.591080024684172201e-01,1.689233382307217257e-01,1.649824419704339074e-01,1.661491508361939151e-01,1.651244609845240185e-01,1.465331998997838336e-01,1.650512792550580810e-01,1.540144689006396617e-01,1.617601844047785731e-01,1.650141511220809265e-01,1.669451273262302082e-01
1.736884781186091853e-01,1.979869187784035478e-01,1.539694252355526816e-01,1.805678196278502901e-01,3.464174999999999893e-02,1.535965034116768269e-01,1.594956264571950610e-01,1.601214650607942769e-01,1.666763048332328967e-01,1.676757435411395936e-01,1.722287105147918829e-01,1.651702152296699866e-01,1.606019390110229594e-01,1.633783822904092686e-01,1.622743393188371686e-01,1.675161448240548578e-01,1.610028925849609216e-01,1.559737048577532481e-01,1.689194297621992302e-01
1.405886298634232701e-01,1.502075257864102786e-01,1.582360675903658198e-01,1.680375354885439154e-01,1.677930174840866484e-01,1.678903706559060349e-01,1.584399886472067642e-01,1.633589734348422640e-01,1.608953121920428941e-01,1.761846894996067225e-01,1.607500093876940428e-01,1.703179655147177007e-01,1.708655461080149929e-01,1.693348185554210128e-01,1.607926728142042294e-01,1.624644366013612007e-01,1.642130641444435601e-01,1.636860517813286120e-01,1.655371357227197471e-01
1.610180645169341229e-01,1.422073396123895161e-01,1.640909355164901218e-01,1.514349507922996274e-01,1.766622309874046337e-01,1.745421414009602212e-01,1.513831244425057343e-01,1.633269628081378821e-01,1.553079070812577456e-01,1.688470945092328535e-01,1.666571663962605476e-01,1.623420850033600871e-01,1.589535671923017757e-01,1.540618727761050577e-01,1.588707074213738246e-01,1.649822705507998921e-01,1.671619792838396901e-01,1.656321916205150124e-01,1.682333736483340170e-01
1.738001610902730476e-01,1.547102450785606820e-01,1.550440749216553948e-01,1.907583895052116507e-01,1.770619622254302472e-01,1.616578285589606589e-01,1.705882317838556261e-01,1.743049248917472316e-01,1.662373599222367049e-01,1.576546090452563276e-01,1.706018375123329045e-01,1.626693730223054413e-01,1.672429782372005513e-01,1.720263188921334341e-01,1.560865423576221489e-01,1.605376457905668131e-01,1.684638163886378048e-01,1.618114983786235195e-01,1.631834517861974754e-01
1.351327430532522078e-01,1.735868899140269594e-01,1.859556219402072608e-01,1.697737738791509077e-01,1.748738792205665193e-01,1.661599683134074024e-01,1.582925143880793417e-01,1.541747240792969986e-01,1.660566245535574914e-01,1.749207143295611888e-01,1.658520903158650084e-01,1.584605937479219018e-01,1.659939369712547241e-01,1.649825858379937171e-01,1.533741049394607425e-01,1.631746794195793326e-01,1.624154466962392518e-01,1.641076212152496328e-01,1.613355287591609066e-01
