# 100,120,140,160,180,200,250,300,400,600,800,1000,1400,1600,2000
1.769966709319616138e-01,1.547119684333264633e-01,2.060570701822998507e-01,1.659796849019636866e-01,1.521129877487771009e-01,2.005081303298841822e-01,1.787044986523176338e-01,1.745542712030718480e-01,1.493117531526746700e-01,1.631003647525873790e-01,1.267810393517433409e-01,1.619518542659243998e-01,1.615788085075701708e-01,1.542731179994378254e-01,1.464387723098633520e-01
1.748510129587626805e-01,2.328202493282909569e-01,1.424571540604668840e-01,1.527434179604195696e-01,1.367723581413849421e-01,1.792266622223110673e-01,1.730499546582569825e-01,1.278421480519304765e-01,2.008827910286785090e-01,1.586313323446179036e-01,1.543705353735587149e-01,1.686681104874040993e-01,1.695949085022024905e-01,1.467067673308088405e-01,1.593955120880954646e-01
1.249256608164067417e-01,8.216327696561905036e-02,1.638254035449898671e-01,1.522580952144686472e-01,1.673586838428306744e-01,1.828357055373146800e-01,1.664327796833858231e-01,1.585826440030554674e-01,1.536341501773612617e-01,1.911034034928819625e-01,1.633518157497101664e-01,1.801614600793779719e-01,1.843686594910354526e-01,1.695226119834148115e-01,1.694382593527511971e-01
1.270389535216302768e-01,2.183393763911499197e-01,1.655514399662521841e-01,1.510218114798926037e-01,1.753604947130009140e-01,1.459744386393445337e-01,1.881708679388396366e-01,1.581721246146409465e-01,1.544082795004944608e-01,1.915514192940394322e-01,1.841902020256559469e-01,1.705641027163014578e-01,1.772082773341528694e-01,1.595293635279022848e-01,1.641781080902176282e-01
1.579869867701061692e-01,1.668180669764860180e-01,1.383265954028492506e-01,1.255774712238476587e-01,1.746157278558954917e-01,1.817003137781363908e-01,1.474037966675417755e-01,1.815596084199556648e-01,1.527044840181039087e-01,1.549683455022173584e-01,1.643513401647961059e-01,1.757223284192281354e-01,1.740615386483412019e-01,1.616811737702692486e-01,1.681321617697209558e-01
1.712175758534308367e-01,1.860657612552067686e-01,1.939891803209673748e-01,1.912950803477096173e-01,1.617659681710170161e-01,1.579389872055887989e-01,1.427049081647797091e-01,1.529995017080556241e-01,1.259385667299428579e-01,1.519441853060510272e-01,1.629792077027849839e-01,1.800610022769116303e-01,1.588409466938166259e-01,1.623563094961363584e-01,1.668940776141968341e-01
1.796425896811885692e-01,1.664192321962831567e-01,1.694402666848059680e-01,1.148548420029984196e-01,1.620794565572533652e-01,1.692369798529226310e-01,1.821811969451792856e-01,1.790610802021386505e-01,1.573079086708724372e-01,1.659852348979239667e-01,1.605898577429128171e-01,1.605731220237543444e-01,1.558648345623936393e-01,1.652142502892736675e-01,1.695891110472268759e-01
1.349262846708254304e-01,1.593787751907447814e-01,1.331320492167944181e-01,1.758178251117075430e-01,1.696606686523077223e-01,1.532808720036965278e-01,1.723607370156408636e-01,1.768324068864487730e-01,1.458429009125345177e-01,1.733412875217887339e-01,1.706228369622689589e-01,1.642716512076515811e-01,1.487162604087293727e-01,1.663265531639520622e-01,1.636100292361983288e-01
1.233012919210798586e-01,1.619839640288522065e-01,1.412439217435708105e-01,1.677169231531457638e-01,1.759128070593823923e-01,1.950710201731505611e-01,1.290724183544935677e-01,1.753459450712599454e-01,1.557809752598086628e-01,1.696202433868472803e-01,1.716579131245454248e-01,1.628248208500031602e-01,1.528681516943317109e-01,1.632245368727911206e-01,1.632494980920127792e-01
1.226659909935463033e-01,1.467916380590690573e-01,1.573880737984402478e-01,1.600432196778430183e-01,1.543956182353994622e-01,1.854599594538310914e-01,1.817876459445430803e-01,1.836845156454880723e-01,1.567965107967695115e-01,1.593509102367490771e-01,1.739893009290646719e-01,1.593690314390588392e-01,1.625973162950923867e-01,1.498419655287284158e-01,1.718754595058548940e-01
