# 100,120,140,160,180,200,250,300,400,600,800,1000,1400,1600,2000
5.961999999999999522e-01,7.181999999999999496e-01,6.800000000000000488e-01,7.591999999999999860e-01,8.376000000000000112e-01,8.080000000000000515e-01,7.743999999999999773e-01,8.369999999999999662e-01,8.908000000000000362e-01,8.653999999999999471e-01,9.187999999999999501e-01,9.125999999999999668e-01,8.911999999999999922e-01,9.083999999999999853e-01,9.315999999999999837e-01
6.592000000000000082e-01,7.057999999999999829e-01,7.923999999999999932e-01,7.830000000000000293e-01,7.728000000000000425e-01,8.391999999999999460e-01,6.879999999999999449e-01,8.589999999999999858e-01,8.558000000000000052e-01,9.172000000000000153e-01,9.032000000000000028e-01,9.098000000000000531e-01,9.187999999999999501e-01,9.274000000000000021e-01,9.370000000000000551e-01
7.274000000000000465e-01,7.049999999999999600e-01,7.089999999999999636e-01,7.703999999999999737e-01,8.169999999999999485e-01,8.316000000000000059e-01,7.596000000000000529e-01,8.561999999999999611e-01,8.666000000000000369e-01,9.173999999999999932e-01,9.073999999999999844e-01,8.910000000000000142e-01,9.415999999999999925e-01,9.030000000000000249e-01,9.350000000000000533e-01
6.550000000000000266e-01,7.239999999999999769e-01,7.762000000000000011e-01,7.755999999999999561e-01,7.970000000000000417e-01,8.244000000000000217e-01,7.858000000000000540e-01,8.304000000000000270e-01,8.518000000000000016e-01,9.022000000000000020e-01,9.123999999999999888e-01,9.125999999999999668e-01,9.083999999999999853e-01,9.314000000000000057e-01,9.203999999999999959e-01
6.785999999999999810e-01,6.952000000000000401e-01,7.823999999999999844e-01,7.758000000000000451e-01,7.768000000000000460e-01,8.070000000000000506e-01,7.459999999999999964e-01,8.406000000000000139e-01,8.638000000000000123e-01,8.973999999999999755e-01,9.173999999999999932e-01,8.991999999999999993e-01,9.297999999999999599e-01,9.302000000000000268e-01,9.300000000000000488e-01
6.842000000000000304e-01,7.084000000000000297e-01,7.513999999999999568e-01,7.388000000000000123e-01,7.865999999999999659e-01,8.616000000000000325e-01,7.683999999999999719e-01,8.389999999999999680e-01,8.748000000000000220e-01,9.020000000000000240e-01,8.941999999999999948e-01,9.180000000000000382e-01,9.085999999999999632e-01,9.250000000000000444e-01,9.344000000000000083e-01
6.897999999999999687e-01,6.984000000000000208e-01,7.361999999999999655e-01,7.773999999999999799e-01,8.267999999999999794e-01,7.873999999999999888e-01,8.264000000000000234e-01,8.012000000000000233e-01,8.766000000000000458e-01,9.010000000000000231e-01,9.292000000000000259e-01,9.053999999999999826e-01,9.102000000000000091e-01,9.227999999999999536e-01,9.367999999999999661e-01
6.922000000000000375e-01,7.660000000000000142e-01,7.775999999999999579e-01,8.157999999999999696e-01,8.372000000000000552e-01,8.469999999999999751e-01,8.222000000000000419e-01,8.743999999999999551e-01,8.813999999999999613e-01,8.983999999999999764e-01,9.115999999999999659e-01,9.183999999999999941e-01,9.177999999999999492e-01,9.203999999999999959e-01,9.364000000000000101e-01
6.253999999999999559e-01,7.438000000000000167e-01,7.520000000000000018e-01,7.453999999999999515e-01,8.080000000000000515e-01,7.339999999999999858e-01,7.962000000000000188e-01,8.097999999999999643e-01,8.821999999999999842e-01,8.941999999999999948e-01,9.272000000000000242e-01,9.137999999999999456e-01,9.183999999999999941e-01,9.432000000000000384e-01,9.330000000000000515e-01
6.086000000000000298e-01,5.570000000000000506e-01,7.174000000000000377e-01,7.903999999999999915e-01,8.120000000000000551e-01,8.312000000000000499e-01,7.601999999999999869e-01,8.531999999999999584e-01,8.639999999999999902e-01,8.838000000000000300e-01,9.135999999999999677e-01,9.050000000000000266e-01,9.245999999999999774e-01,9.314000000000000057e-01,9.345999999999999863e-01
