# 100,120,140,160,180,200,250,300,400,600,800,1000,1400,1600,2000
1.584153298028959100e-01,1.533509269711837986e-01,1.751514857252597646e-01,1.596851880741891327e-01,1.621179623474662823e-01,1.634158855997752124e-01,1.817069207780636353e-01,1.629472491232446252e-01,1.674389296674585748e-01,1.594037568121242920e-01,1.706685257890758756e-01,1.616236625975830121e-01,1.661543407240421710e-01,1.664759438766635069e-01,1.634230218908420129e-01
1.610963015710713542e-01,1.703653916170460303e-01,1.511294435274785908e-01,1.501987419660600898e-01,1.647833245344737796e-01,1.647751814157780992e-01,1.698645231029828340e-01,1.654267192338305381e-01,1.502870228632178506e-01,1.657701918699921173e-01,1.648659985939877892e-01,1.647833263472075760e-01,1.670557800961113004e-01,1.636525594715462772e-01,1.626095251699349875e-01
1.758331667840585533e-01,1.718511166457923622e-01,1.684008222655439813e-01,1.577579828019271824e-01,1.648388713340596390e-01,1.642790699963753431e-01,1.586732554149449248e-01,1.678091343287172188e-01,1.624768340308101744e-01,1.646335889824599164e-01,1.671626682256674434e-01,1.614228959381349138e-01,1.633231633667696914e-01,1.637111778720532484e-01,1.663721064197097310e-01
1.612173832201197476e-01,1.803873944066797519e-01,1.628981537955383752e-01,1.608574244718539992e-01,1.615776110237329977e-01,1.563726815723852637e-01,1.610352305367102055e-01,1.558079521854666971e-01,1.681614890115763483e-01,1.675201705869020230e-01,1.628828760019677968e-01,1.647423091110809812e-01,1.649460168046040787e-01,1.658422797171398844e-01,1.630442252323025809e-01
1.636794105182033388e-01,1.695140792775383654e-01,1.658936430691243802e-01,1.697667678055015117e-01,1.642163868596612231e-01,1.673207130812502108e-01,1.608875032417119433e-01,1.666285572880756294e-01,1.669826088898676564e-01,1.646145801991740210e-01,1.633437867128943732e-01,1.655648919676494246e-01,1.627092629420483216e-01,1.678419210956969276e-01,1.663822977040303464e-01
1.599244852507259451e-01,1.611482830651636000e-01,1.892758059311061003e-01,1.669679541198478834e-01,1.613559361956094229e-01,1.653199980543124947e-01,1.690441559671126137e-01,1.526073735725518021e-01,1.658963761352037491e-01,1.612733034464370885e-01,1.625171541413713006e-01,1.637222858818078719e-01,1.662763824402082036e-01,1.649058553111583392e-01,1.658094437770447072e-01
1.666931228029016887e-01,1.626617440535542136e-01,1.760800281323880445e-01,1.631369751226957598e-01,1.677301274031342548e-01,1.687733219596470324e-01,1.600916271442502925e-01,1.644165948840392300e-01,1.669276884516312232e-01,1.634778445566602012e-01,1.660458888539221856e-01,1.703099890492042190e-01,1.671398822735340184e-01,1.650962671920940261e-01,1.669490928173325006e-01
1.583494863437228950e-01,1.647989196860049632e-01,1.466551327914782932e-01,1.534889916945000321e-01,1.645672570490261943e-01,1.614592084962505336e-01,1.659581579717943622e-01,1.683727250917111395e-01,1.613810429948146219e-01,1.621976301191426217e-01,1.680629798516996565e-01,1.674812585080449612e-01,1.633732113796912411e-01,1.640285514114172838e-01,1.646290799037974928e-01
1.557810072092923048e-01,1.660113863636334397e-01,1.679707411979047271e-01,1.539893078607430243e-01,1.534553314866833051e-01,1.607805326383817957e-01,1.599024504949335124e-01,1.561086937647155615e-01,1.657761303386557361e-01,1.662343387381046145e-01,1.655320044206742003e-01,1.674339535940111423e-01,1.655356660325409679e-01,1.645033794815076444e-01,1.667290253257110999e-01
1.668601477409860645e-01,1.596187536124542561e-01,1.652653387558288278e-01,1.744514919021659394e-01,1.657658756285596557e-01,1.687243681424572539e-01,1.721101410949860133e-01,1.533395045959936864e-01,1.652372411127334684e-01,1.660352480663493391e-01,1.645577857989988235e-01,1.670243673041187094e-01,1.660653049319791297e-01,1.662698441259887472e-01,1.669687998868788492e-01
