# 30,40,50,60,70,80,90,100,120,140,160,180,200,250,300,400,600,800,1000
2.729107142857142287e-01,1.940714285714285614e-01,1.749999999999999889e-01,1.112833333333333174e-01,1.974699346405228706e-01,1.771476190476190538e-01,2.016409432672590374e-01,2.027071611253196959e-01,1.710019480519480162e-01,2.341133974883974900e-01,1.346207940446650098e-01,1.335301418439716059e-01,1.739319767441860620e-01,2.198164682539682779e-01,1.722396749591871556e-01,1.765353694664456297e-01,1.529398391463608897e-01,1.689965545335385677e-01,1.528299765677483546e-01
1.051499999999999935e-01,1.184999999999999665e-01,1.900880952380952504e-01,1.201464285714285707e-01,9.603571428571429369e-02,1.925126262626262463e-01,1.683232323232323191e-01,1.490015151515151348e-01,1.710687748783723816e-01,1.928862575333163132e-01,1.546224340175952894e-01,1.997736207897793381e-01,1.596590431875709870e-01,1.693144716933067673e-01,1.814176315216122770e-01,1.587739659060420083e-01,1.618009207482968559e-01,1.494412139165502973e-01,1.833432728066660133e-01
1.160500000000000004e-01,1.255343137254901764e-01,1.732142857142856818e-01,1.443690476190475913e-01,1.823280920060331711e-01,1.961465560583207646e-01,1.290962121212121394e-01,1.007202797202797206e-01,1.861666666666666470e-01,1.501732954545454690e-01,1.570486208897973746e-01,1.928716269841269648e-01,1.745131811512038722e-01,1.621443383342999478e-01,1.527689437428243202e-01,1.725238358686820572e-01,1.585891467397547994e-01,1.657303660382185295e-01,1.759666987837084640e-01
1.708333333333333648e-01,1.733636363636363864e-01,1.568499999999999894e-01,1.276964285714285996e-01,1.727754545454545099e-01,2.084147058823529464e-01,2.213680555555555263e-01,2.200394736842105070e-01,1.102444086021505398e-01,1.627961538461538404e-01,1.803327173913043535e-01,2.053866255695523946e-01,1.680096913089559885e-01,1.769082352941176439e-01,1.778283533683240325e-01,1.696031809986654759e-01,1.648555872822122237e-01,1.561350436492359162e-01,1.569616772520500136e-01
1.920833333333333004e-01,2.198409090909090868e-01,1.043194444444444230e-01,1.464075757575757364e-01,1.506333333333333135e-01,1.324404761904761918e-01,9.886403508771927917e-02,1.709365079365079143e-01,1.093168478260869297e-01,1.863474493927125553e-01,1.906639546169344723e-01,1.867835909704330943e-01,1.524420986622073704e-01,1.770972942754919233e-01,1.424474374228802964e-01,1.755204634117400186e-01,1.557936254566971990e-01,1.706586221470836884e-01,1.687709349891494681e-01
1.296666666666666523e-01,1.446944444444444311e-01,1.448409090909090757e-01,1.584214285714285742e-01,2.104083081950728906e-01,1.352504925415142223e-01,1.647999999999999743e-01,1.541461550145760695e-01,1.776666666666666672e-01,2.033099057804940157e-01,1.208299663299663290e-01,1.537994152046783525e-01,1.666173546883223944e-01,1.498998109243697419e-01,1.626407227550993595e-01,1.609015188433732257e-01,1.849941833164209515e-01,1.802270171898450457e-01,1.576456695964518484e-01
7.621428571428567889e-02,3.206833333333333202e-01,1.930641025641025577e-01,1.337454545454545285e-01,1.357999999999999763e-01,1.713642857142856912e-01,1.777333333333333265e-01,1.984344086021505582e-01,1.574589724368584964e-01,1.873073604826545890e-01,1.441027243589743656e-01,1.851254870129870056e-01,1.306661218076075603e-01,1.559667864420107297e-01,1.738437359450822617e-01,1.667052132984982449e-01,1.833107091364044594e-01,1.615440476373118384e-01,1.675035126351425152e-01
6.074999999999998457e-02,2.205000000000000016e-01,7.908333333333331105e-02,1.578511363636363463e-01,1.610328671328671302e-01,2.186307641633728205e-01,2.033106060606060805e-01,1.523959681958907963e-01,2.245063186813186784e-01,1.986165642273740040e-01,1.613023076923076893e-01,1.721222869820019097e-01,1.762702985586822313e-01,1.495405870562044603e-01,1.551547129781172263e-01,1.492124903918137235e-01,1.536556960095539215e-01,1.620027030180056227e-01,1.679388346681832123e-01
1.627083333333332882e-01,1.341249999999999942e-01,1.424666666666666859e-01,1.800929487179487032e-01,1.770952380952380834e-01,1.522121212121212153e-01,1.359801754385965289e-01,2.121236842105262976e-01,1.838790425261013495e-01,1.675498383968972160e-01,1.593303475935828883e-01,1.502976190476190410e-01,2.068279696493982300e-01,1.960105146497958528e-01,1.701028232636928317e-01,1.825923780217404702e-01,1.655834984575136615e-01,1.580567376002237345e-01,1.826151582341484225e-01
1.588730158730158881e-01,1.352666666666666462e-01,1.764333333333333587e-01,1.961573426573426648e-01,1.468604072398189964e-01,2.140805322128851440e-01,1.558639705882353121e-01,1.795661764705882291e-01,1.733854166666666530e-01,1.458255744255744224e-01,1.253143315018314941e-01,1.732621814717790198e-01,1.971459868959868911e-01,1.888959467547702553e-01,1.497709775767112617e-01,1.676909803921568520e-01,1.694771744981006245e-01,1.658625337469895877e-01,1.641388726325648806e-01
