,f
191,0.0016411282697089006
192,-1.581879505140162e-05
193,7.049314890473192e-05
194,2.2708203732538986e-06
195,0.006530689321449715
196,0.005294228320799576
197,6.905883844050042e-05
198,0.0076857558107421235
199,0.00013980896245219788
200,-1.5735956562674625e-05
201,0.0009612247774651949
202,6.387789583232558e-05
203,0.006653365714187712
204,0.009920498956591894
205,2.546898740290694e-05
206,0.005726262936068057
207,4.110180313180561e-05
208,0.007865451910031131
209,0.012949958463575386
210,0.0025434801993242406
211,0.0002769621520966593
212,0.009519101284540202
213,0.0008239338455038382
214,0.005032625238406108
215,0.00041454452977301553
216,0.00028443108654020884
217,0.00025032697845087576
218,0.004640594284988678
219,0.006473396535075481
220,0.0035481372715502196
221,0.0010789853849951744
222,0.0039376033369802775
223,0.006975166676321862
224,0.009419506039714502
225,0.010466987260039853
226,7.945884508409999e-05
227,-1.148930950849654e-05
228,0.005345757969623117
229,-6.838845889774731e-06
230,0.005417390651387989
231,0.002748755844087816
232,0.007636069189015258
233,0.00019126760800808635
234,0.007747799063718588
235,0.017498040938333924
236,0.008880137678010876
237,0.004066127979438995
238,0.004238299973631825
239,3.6303231198919406e-05
240,0.014551153767171329
241,0.0008106730650588187
242,0.008228434593772562
243,0.006619198164730089
244,0.0026260284052649105
245,0.007135419179409889
246,0.0001241868690794646
247,0.006626418555186518
248,0.005176021377413363
249,0.004713066961754655
250,0.012346255519442805
251,0.005295007306484339
252,-2.8084105474177367e-06
253,0.0023750834416563253
254,0.0004209220774500727
255,0.005151127779863624
256,0.00026227179501392943
257,0.003472347832333001
258,0.003063081572087886
259,0.0021476917948832198
260,0.001992430575497201
261,0.00014581498017492804
262,7.234089197391865e-06
263,-3.984320211912892e-06
264,0.007667860370381093
265,0.0020659596712680963
266,0.000659040487095881
267,0.008290097782731145
268,0.0019641949584023057
269,0.004510817040750241
270,0.009540939012506718
271,0.0009217248048657391
272,0.0027921766013820196
273,0.0030974237174438797
274,0.0018742994172881709
275,0.014455518419212703
276,0.0046392185229122826
277,0.006736126882967154
278,0.004997126028014474
279,0.0001669334128317445
280,0.004000465192441918
281,0.004574282211006344
282,0.001471114293957285
283,0.00823343537419015
284,0.009156742577287972
285,0.007171990496186459
286,0.00835603470970626
287,0.009010503138420303
288,-1.5176705375503218e-05
289,0.00178966944863225
290,0.0020120677824419526
291,0.00045628075100689056
292,0.014363853821381658
293,0.0038155445547437953
294,0.0010720195741634015
295,-1.577424716257203e-05
296,0.000291000325838179
297,0.0011371088552652947
298,1.5589326839313234e-06
299,-7.67267514094867e-06
300,0.001893098845751784
301,0.003491216360671757
302,0.003847370352699655
303,0.005528259622430846
304,0.004744797406609646
305,0.0023298485651539187
306,0.011861694321829942
307,-1.5454323080115746e-05
308,0.007006163906655473
309,0.0058563526717418934
310,0.006884240234265052
311,0.011319226339154958
312,0.00010743000248546059
313,0.000874686406844657
314,0.0002640607128950187
315,0.006603548853383502
316,-1.3143189120463386e-05
317,0.00018415909133127857
318,0.004105981739583742
319,3.368128078058221e-05
320,0.00016530324267344674
321,-1.3771571917836e-05
322,0.0016782061772624627
323,0.00690805197060185
324,0.0007623122197760659
325,0.0019289268287094148
326,0.008360007831361432
327,0.013419090282423829
328,0.007484800523770486
329,0.0012289773275712672
330,0.001890055604320235
331,0.0029463238254158262
332,0.009001378396039626
333,0.010899822774667054
334,0.007740764964383294
335,0.0037692117862373723
336,-1.5726158423524883e-05
337,0.0012624931781603436
338,2.3863304456048295e-05
339,0.0021586814581492308
340,-1.5511702536385716e-05
341,5.1568193963951276e-05
342,0.005078256540893652
343,0.004996895403260272
344,0.003922782080790731
345,-1.4208541886216729e-05
346,0.009367384047355872
347,0.0002434887492928547
348,0.005386256689637923
349,0.0009764874550660201
350,0.005650548057786304
351,-5.447205818733685e-06
352,0.0010500381093021922
353,0.009681401201016404
354,0.004188327661699397
355,0.00013872482949491702
356,0.0010157339452485175
357,0.00637700689910472
358,0.002473748457832392
359,-1.260415191471378e-05
360,0.007825837172375321
361,0.007284656859602649
362,0.001411479431597167
363,0.00041656328202432436
364,0.0007245813964977808
365,0.00805306223601638
366,0.0035725110405549075
367,0.005137351123521571
368,0.0040647488446924765
369,2.5741724332999992e-05
370,0.003944804779687775
371,0.009935669792618985
372,1.7990303715582695e-05
373,0.008890299851366554
374,0.006008284216102635
375,0.0009866158774531795
376,0.005337276725919044
377,0.0010430506414452116
