-4.58150428630827e-05,4.5873545844932804e-05
-5.620790633388096e-05,5.631686244803752e-05
-1.676992100215001e-06,1.6787662669625347e-06
0.3049763449711164,-0.4153014375296857
-1.892605786082648e-05,1.8965677658241827e-05
-3.3426187756310955e-05,3.350667639729291e-05
-6.0949658923656525e-05,6.1015891940816545e-05
0.0011084450851431634,-0.0011189415139666553
-3.949002559483822e-05,3.9603529510816874e-05
0.027228305018589583,-0.02832132758730667
0.010751255124488197,-0.011202660015466503
-1.792831920252922e-05,1.795006393256599e-05
-2.8951031016878645e-05,2.8998909647117653e-05
0.00026046916494364657,-0.00026557658438251434
0.04938353982180065,-0.05529884970409734
-2.857307578134001e-06,2.860815852779195e-06
-9.859274572057087e-06,9.874698843706335e-06
5.447033530818843e-05,-5.519817411868237e-05
0.0002669740969942597,-0.00027031644439877244
-6.250446289812554e-06,6.261093365865704e-06
-7.427968104548297e-05,7.444428556982147e-05
-1.7007718745480933e-05,1.7026059107897768e-05
0.00014342239697121302,-0.00014365245829223492
1.2701818188274687e-05,-1.368304764318501e-05
-5.560290588389597e-05,5.5730286720805244e-05
-4.362441560116379e-05,4.3686184895794775e-05
0.08634121365226727,-0.09776404283290517
-0.044164607063782856,-0.07937491359731613
-8.180552566474147e-05,8.189609867194415e-05
-2.0862062044700125e-05,2.09037298655074e-05
-3.1301670600682986e-05,3.1336644924886315e-05
-2.1619642628275437e-05,2.167128683261529e-05
-7.816783550183659e-05,7.823213721253287e-05
0.005226258820882841,-0.0053391487103157395
0.0006995886719240967,-0.0007117827876322216
-3.794628170348888e-06,3.8002508756224786e-06
-7.62378415229268e-06,7.636520442138014e-06
-8.37634110404266e-05,8.39001490617893e-05
-8.648945033083143e-06,8.658645892691884e-06
-6.884169802844362e-06,6.893076444550957e-06
-4.3366386227053646e-05,4.34384794901113e-05
-7.1137143156445376e-06,7.124618150960475e-06
-8.065148324073971e-05,8.079844607150873e-05
-6.577399752414008e-05,6.597687312581874e-05
-1.044890611111828e-05,1.0462636864473942e-05
-1.5099509301766688e-05,1.5126608369452446e-05
-3.094782781722191e-05,3.101395264665371e-05
-6.378388828367677e-06,6.387437316382147e-06
0.032602881036577776,-0.03449367372306253
0.01903317043556752,-0.019735088590538307
0.0033861473425117194,-0.003397562533905829
-4.923967104306282e-06,4.928914911835678e-06
0.10040171286262613,-0.12794846907064059
0.019002665576912145,-0.01920042084020255
-7.296776367315891e-05,7.306787133589322e-05
0.008436942442564573,-0.008545613702689246
0.01904099553922112,-0.019392074414546868
-5.893366464523148e-06,5.899932170006083e-06
-1.5505284120601017e-05,1.5529879655277645e-05
0.15477713082481134,-0.16521564458353133
0.00284691096729855,-0.0028598062524700985
0.0027821906798653337,-0.002822737517625423
-8.553656811156276e-06,8.56240505213254e-06
-9.672184832745612e-05,9.699962870237133e-05
-7.498447888881567e-05,7.50545163372501e-05
0.004807133684727163,-0.004844678784152746
-3.86012725705229e-06,3.864747539888908e-06
-6.623985912648403e-05,6.622735264990797e-05
-3.549408575298331e-06,3.5543074589887074e-06
0.014489207442048145,-0.014856081119591856
-1.1255796992615608e-06,1.1267449876840862e-06
-8.877160160864096e-05,8.885742249738478e-05
0.0011272541844929282,-0.0011441031987115995
0.00075778330182846,-0.0007612066725725342
0.00013421440308696874,-0.0001350578388964437
0.02921295607825133,-0.031798154343551537
-5.879473059130251e-05,5.869297233996056e-05
3.560454349484767e-05,-3.695188654905624e-05
-3.292336199119559e-05,3.3009166119333874e-05
0.0027387560678125674,-0.002765210122584388
-2.0414322246962246e-05,2.046502262703344e-05
-1.4079896697491872e-05,1.4107358266978024e-05
-1.679371737101427e-05,1.68180636453793e-05
-8.880508279661452e-05,8.903495504886602e-05
0.01582622697576067,-0.016587096495385024
0.0865969308186421,-0.11583773674914992
0.022087043271721323,-0.022452579284418243
0.03111327117604063,-0.06754607174979387
-9.890730821848212e-05,9.913117672542265e-05
-6.863903365293742e-05,6.882523975066005e-05
-2.579433222440595e-05,2.584033891702759e-05
0.051180999259031926,-0.05987341456956099
-3.3253794919785305e-05,3.3301894737603064e-05
0.03465752842312512,-0.03662944183677631
-0.04637242097381778,-0.22123195881076974
-2.166572731126882e-06,2.169240244040264e-06
-1.2221677276914551e-05,1.2246837381037714e-05
-8.830576004911908e-05,8.848694842087686e-05
0.06439043043460844,-0.0746680219699217
0.0025050380510551465,-0.557288669435282
-2.566405320730951e-06,2.5691034331940796e-06
0.0558682815920079,-0.07312792719769551
0.0598898883453837,-0.06541860495318456
0.025408176196868533,-0.025855929155940604
0.057958863442718014,-0.06791532630293544
-4.4002056648544515e-05,4.404989035684901e-05
-3.0046254709336478e-05,3.0083119955157562e-05
0.022269158120139517,-0.023600666151964617
0.03643113483235805,-0.14469652974210753
-2.832036867179983e-05,2.8375280321467846e-05
-9.253355940725742e-06,9.270713636887019e-06
0.0022625339231877235,-0.002280269621026045
-8.319413119203495e-05,8.322414379195011e-05
-5.0895763061964994e-05,5.100187522748534e-05
-1.45223991950033e-05,1.4541457376916612e-05
0.027169742724445563,-0.029591335206873546
-9.812661487389266e-05,9.834063402957413e-05
0.1806025287689147,-0.4589435466753653
-9.596179722328981e-06,9.610238097461451e-06
0.01893192121537996,-0.01912175577743806
