,X1,X2,Label,f
0,0.28551812148593675,0.10628823159179021,3,0.008384782277190932
1,0.33970420550912067,0.41954313603412985,0,-1.3587964724668998e-05
2,0.12572007504612856,0.4213123267586632,0,-1.7313123252253442e-06
3,0.10477436646914605,0.23928113466864778,0,-8.519291505220957e-06
4,0.24700893374446403,0.09087019903393352,3,0.006963107057463243
5,0.03595775466188701,0.036412543268797615,0,-5.161444598010661e-07
6,0.2536579797318904,0.5701430938340987,0,-1.4017006679866772e-06
7,0.2020260234085421,0.3050186968450414,0,-1.1328588779817551e-05
8,0.08576361519784542,0.3720738794185759,0,-1.9007413382272059e-06
9,0.2889580226880198,0.2902373536162626,0,-3.325839421077046e-06
10,0.06632505681819152,0.13685962124107257,0,-1.4475201608295951e-05
11,0.028194724369071205,0.4748528685164905,0,-3.827757597201627e-07
12,0.11081380772749243,0.120721307558121,0,-8.001442013383111e-06
13,0.031478542784245465,0.5001956604157318,0,-3.069936324426519e-07
14,0.12470258869012046,0.5978058077764087,0,-2.934747249572779e-07
15,0.26974089153427244,0.5861327948158487,0,-1.4025221122600347e-06
16,0.0031118029426521142,0.3916924964887359,0,-6.843545219443079e-07
17,0.29102606140028486,0.09232756969415352,4,0.0103484969423415
18,0.3481514134723734,0.5618128575640805,0,-3.902193807023608e-06
19,0.12170580404324301,0.4335355255078908,0,-1.4720171049295747e-06
20,0.1182819638388039,0.23481004799107663,0,-1.0064597708326473e-05
21,0.20290519901913145,0.04460460172928497,4,0.009398287044593888
22,0.04210939425943236,0.5077346184273156,0,-3.165958137646111e-07
23,0.19006618959306434,0.293065885382349,0,-1.1330360698498024e-05
24,0.13094086183743686,0.2447519803156071,0,-1.0312449597132528e-05
25,0.07887707117199842,0.5832878972561701,0,-2.147207677841274e-07
26,0.1338629290525091,0.19698952343525955,0,-1.5058743512329662e-05
27,0.13808991738126877,0.08215765013369973,0,0.00024117495648461965
28,0.0065541323500464925,0.09158246050686529,0,-1.3131297886205966e-05
29,0.23570087247997154,0.09725640301088445,2,0.004633006141765048
30,0.286456766110035,0.41999362401428547,0,-8.564948490224251e-06
31,0.31201142896253453,0.23573371371384239,0,0.0004646654023742604
32,0.2959057060022718,0.06346633891833184,6,0.014005118209726853
33,0.15631462318754993,0.5542517915923351,0,-6.219878011803518e-07
34,0.06559890209825132,0.3781642682454536,0,-1.4623920001686368e-06
35,0.1941226229199102,0.36280926651036366,0,-6.1123688246466035e-06
36,0.28339521295269243,0.4109395115112509,0,-9.062000626434184e-06
37,0.0611751843817381,0.15012783074841687,0,-1.2738412062707087e-05
38,0.09437214118644002,0.06502384360573958,0,6.161385654176448e-05
39,0.2582305288939488,0.3989003854618632,0,-8.009208377599434e-06
40,0.15595972994477267,0.18929094890844356,0,-1.5201762395582172e-05
41,0.31542084324665304,0.27603244723096665,0,8.949488033768869e-05
42,0.12422445067596688,0.539370016719312,0,-5.239206088582002e-07
43,0.2750385592855277,0.44592122802213113,0,-5.970621915981225e-06
44,0.024004738853789703,0.34757533245446326,0,-1.3106776097265935e-06
45,0.24342975111414392,0.3514147905744393,0,-1.0838073446969317e-05
46,0.31711432583880333,0.10734440626602389,4,0.009027230229381598
47,0.05886139526666871,0.363038508093142,0,-1.590448506169374e-06
48,0.15382384017391632,0.564830859435439,0,-5.458120532892116e-07
49,0.28899868075614854,0.1492688871186352,1,0.0037806287109387795
50,0.09894353615717179,0.12969666385528755,0,-1.4822349531364293e-05
51,0.20394183252723944,0.5009605771779205,0,-1.7044636551548109e-06
52,0.01173828187483531,0.10623511162478434,0,-1.2194347592455126e-05
53,0.2812101685810369,0.4904655833381759,0,-4.084336537037583e-06
54,0.18919399613555068,0.167715145260228,0,3.400799656036086e-05
55,0.0027238315854099357,0.3477792415128059,0,-1.057546213994376e-06
56,0.2253558809366413,0.19850638844941385,0,4.7782397533166085e-05
57,0.009027025301064945,0.02173533769694531,0,-9.311007353762032e-06
58,0.01765142704256481,0.4918803427312426,0,-2.9057435300634465e-07
59,0.22480485971812317,0.35740213931199,0,-8.654399199654778e-06
60,0.029053742498449085,0.17763892689449576,0,-7.453938868543748e-06
61,0.0738482948087008,0.48000719044501305,0,-5.735758533934943e-07
62,0.34787201355811503,0.5610966071652634,0,-3.9192134552295695e-06
63,0.24438520371517777,0.1479198811471833,0,0.0011332532541496194
64,0.14755653171517816,0.38993007699475274,0,-2.9449711991967183e-06
65,0.2104312721612012,0.5675197106359545,0,-9.348714711407299e-07
66,0.1733481692438839,0.2715327882442469,0,-1.180582532712329e-05
67,0.06216928148990224,0.1606139802983063,0,-1.1798012585230656e-05
68,0.27695586981114934,0.17307183608430157,0,0.0013665176391564262
69,0.10072952814066839,0.11059232492315008,0,-7.939482880560276e-06
70,0.0577089988710012,0.42425207167944007,0,-8.52548616978488e-07
71,0.22901480440241814,0.5814982280249568,0,-9.785721770902639e-07
72,0.016906553515177995,0.15360151391274962,0,-8.354016304537027e-06
73,0.2069931938380147,0.5930863613336128,0,-6.995833877909618e-07
74,0.17488260657379698,0.4055873125128411,0,-3.3067936617846426e-06
75,0.26786765526356193,0.08128692646079362,4,0.010780511646604797
76,0.24526652660301207,0.4328123689225386,0,-5.0700168373133824e-06
77,0.21199346674501857,0.30097146402731345,0,-1.2712177267455561e-05
78,0.19547993002873795,0.009277620615455118,8,0.019367170889938966
79,0.25802828854006654,0.5292934924251144,0,-2.202151267582254e-06
80,0.3385712910774168,0.451954947517453,0,-1.0305353374371384e-05
