,X1,X2,Label,f
0,0.26087217165747245,0.3000238929847964,0,-1.5749353535887168e-05
1,0.2980028921313282,0.029195943522954248,19,0.020692040847584036
2,0.04802493184520958,0.2997658604380104,0,-2.686095772888909e-06
3,0.2873157428182235,0.3084100598859464,0,-1.3333306503978772e-05
4,0.14454747475305166,0.14506696964542687,0,-1.1490712748241825e-06
5,0.26528404102910585,0.07000565707249033,19,0.012514435032838304
6,0.01416953236327212,0.4390492119153345,0,-4.7598244530448185e-07
7,0.141726948107645,0.24797874906007666,0,-1.102481417977168e-05
8,0.3397652843515794,0.4224825159806031,0,-1.3306121396423571e-05
9,0.19687773250697274,0.4222439531449174,0,-3.485975029074922e-06
10,0.027415834989944397,0.28206830238057395,0,-2.609770524080481e-06
11,0.04891102473833764,0.3832953013275484,0,-1.1760219432524702e-06
12,0.18491261990601177,0.3444377622511161,0,-6.686581206174962e-06
13,0.3455407203615545,0.1892158513527999,19,0.003913689357014547
14,0.05593897242046605,0.16923348643058927,0,-1.0371312472023423e-05
15,0.09508005926075239,0.5393029727807961,0,-3.918927679756731e-07
16,0.1312437851300968,0.04728477786349876,3,0.0008224324508811198
17,0.3319289887994477,0.19540834887036057,19,0.002865731349293765
18,0.21381044070533056,0.09834709166283447,16,0.0023981383504791862
19,0.0768328462544437,0.5819604405585669,0,-2.131926995075402e-07
20,0.1516517665577254,0.3140715926691185,0,-6.50461774037851e-06
21,0.05537636439411277,0.44632940255231107,0,-6.679225814362828e-07
22,0.023636134383026374,0.04723145681181884,0,-1.3365557343927576e-05
23,0.2612757643967201,0.4397478175300336,0,-5.543013066780962e-06
24,0.1840096529393413,0.3111971596388419,0,-9.113057573496127e-06
25,0.09791874405309345,0.06605659248570905,0,7.15496311194857e-05
26,0.2602918552130648,0.3896407570850852,0,-8.915413485198057e-06
27,0.17714208204023604,0.09361529790026518,3,0.00076695103164188
28,0.19959185507195157,0.11418227542208942,3,0.000802290937479161
29,0.25391657811634255,0.5098649309104886,0,-2.566324148493404e-06
30,0.020752819398313572,0.3997484872152732,0,-7.530548864017061e-07
31,0.30628055056765097,0.11540043702770303,19,0.008264085829454829
32,0.0353920326980073,0.1456849453690321,0,-1.0655078997967289e-05
33,0.2591687473590029,0.5586154900651418,0,-1.6617166504733605e-06
34,0.29408548183860234,0.5064342210735913,0,-3.959331627411861e-06
35,0.08889663162291273,0.4983645118072166,0,-5.547989632551267e-07
36,0.13175662330005167,0.088677890617349,0,0.00012971906180259663
37,0.08812427432236138,0.33122241690859433,0,-2.926538069235962e-06
38,0.24185447735585583,0.1491915919962093,4,0.000989084498884926
39,0.060436586588972406,0.48819596614436545,0,-4.622287112613285e-07
40,0.2505534678722913,0.2710157641058812,0,-1.3010550022493457e-05
41,0.1975991313645315,0.1444233586141915,0,0.0002020302448352812
42,0.020164535571613455,0.479085898789899,0,-3.386293258735745e-07
43,0.20111471237820938,0.5431919384152881,0,-1.0864331636294503e-06
44,0.06031580522541711,0.4136953432081978,0,-9.724538404535462e-07
45,0.31172065176806146,0.2610206163304737,0,0.00015745730030547301
46,0.15338171773695727,0.11276177457026024,0,0.00011262265269933912
47,0.10671073352555377,0.4552266763447218,0,-1.020277076100839e-06
48,0.22366095130534697,0.41120426836390367,0,-5.0726976109499756e-06
49,0.16872464298371811,0.4365093080468149,0,-2.2841939447280957e-06
50,0.019109885860490103,0.5627548304890111,0,-1.451392982067769e-07
51,0.01895741219058688,0.22794624223086055,0,-4.114750007169361e-06
52,0.31722916952573504,0.30224566228890354,0,1.6020513175471954e-05
53,0.23270919516640062,0.008008633561089551,19,0.02670028127033323
54,0.03116782144283972,0.08769509667683736,0,-1.5464712315621916e-05
55,0.303954454926251,0.3222675096379822,0,-1.2610736996371455e-05
56,0.18221714407204428,0.14355059649185775,0,9.938965049337071e-05
57,0.15533075736042742,0.04332520078153917,16,0.0024184400099166743
58,0.21581026979414103,0.49141432912357397,0,-2.110648904766055e-06
59,0.028868058512367727,0.008598507041325846,0,3.402612654829237e-05
60,0.1418874047508775,0.011837688667719282,19,0.004859387132906204
61,0.34528766575747505,0.3402113909953114,0,1.7289930486750487e-06
62,0.28634911163323856,0.2775267388024375,0,7.470997570351457e-06
63,0.30335227029324274,0.22656061989709267,0,0.00048160641781263517
64,0.11838981956341517,0.017926805382241423,10,0.0016334424123238198
65,0.06064233540976549,0.07079604251527871,0,-7.995022311086395e-06
66,0.1313049369098939,0.4619838164055837,0,-1.2190163418595267e-06
67,0.11222705921538859,0.40228400173098783,0,-1.8301764823132591e-06
68,0.3496507669750537,0.5689341758353132,0,-3.6897832414414413e-06
69,0.017869348180487524,0.33931663456130157,0,-1.3388889289451963e-06
70,0.11620074658465025,0.5030993187796291,0,-6.949957662934002e-07
71,0.042852525102408924,0.22166551518661537,0,-5.547024986575492e-06
72,0.14320663056672361,0.5046012295968763,0,-8.965100475485138e-07
73,0.3415406177190522,0.026987964911618256,19,0.019724156776531047
74,0.013427550725316706,0.19582865682325978,0,-5.3558986928826276e-06
75,0.30181050949096827,0.4517673211172364,0,-7.3166937036817754e-06
76,0.12513593388214805,0.5710830435900502,0,-3.850337844644359e-07
77,0.3423153340053886,0.5018881376740574,0,-6.656751617038551e-06
78,0.30598729981058886,0.37175824087968684,0,-1.4863599316667741e-05
79,0.13988349972824857,0.3754129989543566,0,-3.1534815865167933e-06
80,0.02881378731704252,0.5968318861131965,0,-1.1373402991364067e-07
81,0.18131179998748045,0.4876275148220245,0,-1.5538771928055835e-06
82,0.33430824943174536,0.4630234670820855,0,-8.950717506862847e-06
83,0.22087415032166252,0.17532646776516891,0,0.00013688897279650017
84,0.062291654295859734,0.2979197541460187,0,-3.1541066492587854e-06
85,0.2586490582222284,0.14277060279358617,14,0.002141580332849178
86,0.3162926094667208,0.23031837925424475,2,0.0006635892845834907
87,0.31587702544974877,0.5559961115610444,0,-3.0008847798073587e-06
