6.901764304284674356e-02,8.404078051000888130e-03,-5.486820151336575108e-02,1.311335991970175377e-02,1.833044877007296031e-03,1.577733159912398167e-02,6.094677023824197340e-04,-6.318046304451430117e-02,-1.724639988776487803e-02
1.123452010880703122e+00,-1.960828206951596014e-04,-9.541467604446212114e-01,6.835836803264165769e-03,3.762859036708801619e-02,-6.189249761540616341e-04,-1.137578486537084394e-04,-5.824881012598808194e-01,-6.153346546112421420e-03
7.371084387164378304e-01,2.322054511016292955e-02,-1.064388768786990846e+00,5.700289332341965109e-02,1.386712502616380682e-01,4.758908409479164353e-02,7.566336820614375826e-03,-1.204015091444267105e+00,-5.360099876677123371e-02
1.694992432353811251e-01,-1.743935916305149872e-03,-1.124280524243453927e+00,4.298262175231459259e-01,2.340828719815140069e-01,3.147553202649628901e-01,1.385223535886022928e-01,-6.657072232601313200e-01,-7.166383881879023754e-01
1.178870159674925502e-06,6.827944407222246337e-05,-1.926004136873087463e-05,5.773157275086611672e-05,4.826871760808115120e-07,2.363626946016422607e-05,9.518598169425244464e-07,-5.412860657191329023e-05,-1.008051463049507200e-04
8.775041909756254865e-01,-1.281588544976066391e-01,-2.256176447084908165e+00,7.024697070716610092e-01,6.676871261084874609e-01,-2.612196381457409511e-01,-8.535455804284858283e-02,-1.572788770542138170e+00,-6.023583294234762242e-01
4.459586789720402233e-01,2.326639829469165366e-02,-2.232456688258760202e+00,3.759326062452517658e-01,2.571941795946842690e-01,6.974486942168479642e-01,4.120488011946644713e-01,-9.373416528033886586e-01,-9.646124760764597239e-01
5.562709619175922882e-01,1.056839716419983796e-02,-5.604860013743884650e+00,4.063124476919318107e-01,1.124221840844782605e+00,1.259047151363464345e-01,1.309774058970441246e-01,-1.416199155974244173e+00,-4.054711618765570180e-01
1.999511015354675254e-03,-1.421961748906654418e-05,-6.691946639929837685e-04,4.818526930539439128e-05,2.461305790041972181e-05,-2.952612258556811873e-05,-2.738291077232490037e-06,-1.441671957460241354e-03,-3.970722915678507101e-05
2.873669089765070073e+00,4.722865063294748485e-03,-4.700624694660471281e-01,8.272444445962957860e-02,4.365691046263257546e-01,5.892944236118845616e-03,9.551312451562042703e-04,-5.579842331370073794e+00,-1.129190985459237601e-01
7.526678686029367237e-05,1.391728611891378219e-07,-1.375799605440515334e-05,6.806560095275508436e-07,3.142249721138412817e-07,3.167654157091971166e-07,2.622679236660600120e-08,-3.667346546688310844e-05,-6.718361366368270821e-07
1.497804560549271580e+00,-4.277905867932547262e-03,-2.450495962472128142e-02,1.210470007385847091e-01,5.703586849061498265e-01,-1.192452937205219776e-02,-1.337355638745214414e-03,-8.531818076230797132e+00,-1.431017748510584053e-01
-4.175852467493302300e-01,6.597892160922332883e-01,-2.753176343083595601e+00,-2.732606901728613646e-01,-4.074685753301466873e-01,9.039148402973240515e-01,1.937081734246609344e+00,-6.023800015993009405e-01,-9.128609005572069224e-01
1.060988514653845360e+00,6.459338143127338339e-02,-8.921724467077873921e-01,9.852242565451535539e-02,3.210167938695026035e-01,8.671107552272210306e-01,1.360129904540275103e-01,-3.566772624643273826e+00,-1.715390586296056952e-01
3.089156407425437956e-01,5.338712924993327391e-03,-4.260689212851267449e-01,1.968557320079525608e-01,1.202206584751791402e-01,3.275493167549546891e-01,3.389918040455169174e-02,-1.283468445885307396e+00,-2.805702804085317137e-01
1.797424307405157462e+00,1.341370315150602621e-01,-7.447642407149533683e-02,2.750562701680746569e-01,2.006266903944131375e-01,3.379353714034058154e+00,2.649719119903236608e-01,-8.533734569753713473e+00,-1.038652487484841291e+00
8.236486612108323557e-02,-2.965529686206130194e-02,-3.198040923664388635e-01,4.579223832600661237e-01,7.406303590600302744e-01,-4.665140296101585871e-02,-3.164690705692682626e-02,-2.682280373045270228e+00,-3.998579298587347508e-01
1.498755946559669240e-02,2.436045375501065806e-04,-3.824280133134714404e-03,4.134641477611439753e-04,1.085115792546135864e-04,6.206474017785383861e-04,2.084785541577145607e-05,-8.766497688625531429e-03,-5.174446663330350147e-04
1.160538172971397192e-01,7.996598856419820378e-02,-1.221374148709447160e+00,1.064851923454796373e-01,3.946164697420008194e-01,1.476577692177825640e-01,5.078566204029344444e-01,-3.628921868388911842e-01,-2.644622334915562867e-01
-1.014151715054748770e+00,5.450144492740624513e-02,5.695460586602524300e-02,-1.099654786016879715e+00,-2.030481818050903442e+00,6.427904617436725587e+00,4.365084064555065702e+00,-1.445287960760674562e+00,-1.421556096536725100e+00
2.931242462970505280e-01,-1.712770734623791230e-02,-3.219595045831398772e-01,6.539615407583986295e-01,2.240702554110512723e-01,-2.186878662172699050e-01,-3.342741156473207076e-02,-1.597895691241695948e+00,-6.149146516735574108e-01
-2.445123207467017612e-01,5.406888355178525174e-01,-2.761505894631461455e+00,-3.685305232331265168e-01,-5.658249324656412504e-01,6.685758800278523983e-01,2.588718926082644423e+00,-3.688719398447551368e-01,-1.016370530001588168e+00
1.791914368997923890e-01,-9.298684133100867943e-02,-2.298049064632855298e+00,4.352920955983332618e-01,2.370871424274332728e+00,-1.774148823439060940e-01,-2.061145906898189939e-01,-1.438492629088335750e+00,-3.761416812312772251e-01
3.260614385650997704e+00,2.272623962743893986e-02,-1.794270349246163965e-01,2.421806346748418826e-02,3.567952010467193708e-02,3.387615499809150388e-02,3.908373178710226881e-03,-3.225431424988895568e+00,-4.256162320276963423e-02
1.751248283589419317e-04,3.087079540866197126e-07,-6.775296018717224210e-05,7.467819172004653154e-06,1.551350401112443680e-06,6.211878480467108654e-06,-2.378897827092377115e-08,-1.042382438737080394e-04,-6.428797741245461181e-06
1.174123402498107316e+00,-4.456196914081206328e-02,-1.529431871624417072e-01,1.558390902964826408e+00,1.025638622473359796e+00,1.633817627111467941e+00,8.493432782545664583e-01,-6.998624319927136739e+00,-3.908738871798503212e+00
1.012060598472298345e+00,6.020949682777155809e-01,-4.517562571254943649e+00,2.672134340211086423e-01,4.588764127605885479e-01,6.612549612110052433e-01,4.303268021463462767e-01,-1.650263476678739183e+00,-6.728376227950794153e-01
5.695014236706456012e-01,1.279151647947032844e+00,-4.748738667854505380e+00,9.411897430094067207e-01,3.951180760895439681e-01,1.460286054894327223e-01,9.512314415834959014e-02,-8.236830534117002278e-01,-1.354517840291659336e+00
3.185702656719495152e-01,-3.363969811586255826e-02,-3.649532754697530357e-01,1.247453716733921025e+00,2.578006995839235427e-01,-1.312348684250117248e-01,5.769255604358925621e-02,-6.843275830078608957e-01,-2.582332773350393129e+00
-2.040107613235637996e-02,2.805334733471475661e-01,-1.921055300089271167e+00,-2.918013093028007029e-02,-3.068202388947659232e-02,7.099503064430854327e-01,3.893617579813853702e+00,-6.159743500618110046e-01,-2.522297286374900249e+00
5.214666196043086233e-01,4.857618701886755042e-01,-3.073944875488917372e+00,2.375426870673713331e-01,1.903216817127265093e-01,1.452034111311141018e+00,4.977315612012633284e-01,-1.877561334488172307e+00,-8.558436912529575613e-01
-3.125458552358871545e-03,2.870830380904774715e-01,-1.856311365684647718e+00,1.568265639591318039e-01,2.993232842310869501e-01,1.784330629205109764e+00,1.395568699952167258e+00,-2.399031067818992113e+00,-1.219980037814265561e+00
9.627545942510980822e-05,-8.496401971676334351e-07,-2.517291964208776182e-05,3.813820230741240360e-06,1.370276603471964824e-06,-2.947392437327846144e-06,-2.141125936978722309e-07,-1.366037570984490984e-04,-3.030759043554305175e-06
5.631617814806033628e-01,8.923082265530690727e-01,-2.278749409619019062e+00,3.479982629373408742e-01,3.289875265214227129e-01,3.967258538413212521e-01,3.098477273327651105e-01,-1.451166472731399537e+00,-1.285387707596281848e+00
8.536627462185639170e-02,-2.795336486642103178e-03,-1.649518512804197881e-02,2.069908941858817145e-02,2.986184522407164203e-03,2.211841711454994377e-02,-4.975593479534978943e-04,-2.088145891475092497e-01,-3.659105556101606427e-02
8.469506125218103643e-01,-2.307864827763707050e-01,-1.083436634262478604e+00,3.412763049587203668e+00,3.823907386170088074e+00,-8.243444896031464353e-01,-2.433992989101654847e-01,-2.765142639368577626e+00,-3.717739584861059043e+00
5.031329673651078110e-05,5.280260372276452659e-10,-7.413878908891615264e-06,3.437826361400615616e-07,2.278951544531329737e-07,1.908869362692131980e-09,1.137289247865544707e-11,-2.741380902808291620e-05,-3.494181827661399088e-07
9.334348953190994835e-02,1.496834967383894321e-01,-6.128698992745141183e+00,2.397844907732412101e-01,2.238838977709843858e-01,2.497692938013401087e-01,1.251607588406962179e+00,-2.600770199469109589e-01,-1.205469747637684330e+00
-3.699186373355488160e-03,7.267189687746322853e-03,-5.238541142133260053e-02,3.771465623825367985e-03,-6.092427334821844597e-04,2.711216586688848240e-01,2.096883197698316131e-02,-1.990671083583044620e-01,-1.283998299703563439e-01
9.394794809401371682e-02,-2.373794801318321844e-03,-1.796938849184215037e-01,2.884967127949372712e-02,2.959454799744882722e-02,-1.168056572585077224e-02,-1.748910401262826573e-03,-2.943872709399350529e-01,-2.198898003779805113e-02
3.466657524664827350e-01,-1.215212432554754057e-02,-1.510448629351770523e-02,3.215420220561079900e-01,2.149165833819070226e+00,6.041840918625910467e-02,2.486036305274925973e-01,-2.561197422856695827e+00,-5.458540062839924989e-01
4.136863723969989026e-01,6.113305431206316615e-02,-2.244980042446227120e-01,1.051777994467022193e-01,1.272423173593298894e-02,2.683027480680439877e-02,1.091515452151570458e-03,-2.988940511999664817e-01,-1.644304025829558258e-01
5.566992999558383753e-03,4.111012648556909067e-04,-7.042104062774495223e-03,4.024017973176170250e-03,4.120719155621516117e-04,1.916042605839183427e-02,4.378960782511459159e-04,-2.728430790468710024e-02,-8.684387488509946046e-03
2.769095511050321257e-01,9.673489563177872785e-02,-2.273132129880509833e+00,3.491808191253693572e-01,5.399933086547057393e-01,2.824907783024669938e-01,1.129764601736309881e+00,-6.609056931922370204e-01,-1.202322167259900487e+00
6.228304875683564213e-06,-1.733214465307475862e-07,-2.984744398685341448e-06,1.538257584329804384e-06,1.652405701120610484e-07,-4.705687300724806191e-07,-3.544404107591758389e-08,-1.279928082478297894e-05,-1.328087538038541209e-06
4.138997982405749454e+00,4.063380578805631665e-02,-7.728380372396781439e-02,1.190478020347152804e-01,6.466163788050143246e-01,7.865835004084832660e-02,1.019985611235522775e-02,-1.081013928516329692e+01,-1.848970268946881490e-01
7.301007708664770945e-02,1.420125425381962457e-03,-1.635329603593905015e-02,5.667154279105446855e-03,2.616865882480632743e-03,5.740676887188249193e-03,3.511250568013409576e-04,-2.506252539264691714e-01,-6.524372807173938436e-03
5.058721199095808085e-01,9.644246498985185045e-01,-1.664884620496200673e+00,1.094148086030436728e-01,3.827799437824094264e-01,6.456828793856332904e-01,4.459336945852737100e-01,-1.910760722457532479e+00,-6.095021105191584798e-01
4.817803702999905180e-02,2.316671634857251846e-02,-3.519775800473912836e-02,1.332618179765174098e-02,9.659357417569824564e-04,4.709536033617439839e-03,1.706118832088385673e-04,-3.301204726253138821e-02,-1.837523027322311361e-02
7.374239710755600141e-01,3.903432874919997575e-01,-1.600633654313581955e+00,4.726611181835789766e-01,2.133550604390810346e-01,5.287656809019916082e-01,1.529592200667610202e-01,-1.497507806735391300e+00,-9.844889538181758049e-01
2.229102210486556823e-01,3.466071867704281773e-01,-1.406957487559016950e+00,1.196704779246227368e-01,1.237137065893890164e-01,3.046148670313761353e-01,6.834285379486879641e-01,-7.035601764992877039e-01,-1.718123051812285418e+00
1.133210017885191434e-01,4.670714181022361799e-02,-4.509234707194574199e+00,3.119435363381597437e-01,1.449668754435562867e+00,9.121175362628050620e-02,1.167012960296793106e-01,-1.150411012111402620e+00,-3.342121989633575763e-01
1.275226159075963086e-03,-2.471246834458150048e-05,-3.330081059807899445e-03,2.726126540486538928e-03,2.680395500649211020e-04,3.533727630710534109e-03,1.153424121558699068e-04,-5.236029550181758342e-03,-6.192400251140612460e-03
1.206767517879511198e+00,9.740982079487352230e-02,-2.909358288737981635e+00,1.896181714619886716e-01,1.043233164056061479e+00,3.942771512228703812e-01,2.539455167537941760e-01,-2.274608598914404478e+00,-2.804405777362561358e-01
1.513139010322566390e-02,3.305816509866245645e-01,-4.619950309489245122e+00,1.721239186490478371e-02,2.408190391516662476e-02,6.150065514261752186e-01,1.878329551461628721e+00,-4.876284640474553012e-01,-1.296739523857984189e+00
-1.283178343469387472e-01,1.659562100820232977e-01,-1.736804408598173310e+00,-1.138039219970860827e-01,-3.094459520008084330e-01,7.117538701511202381e-01,2.751770338035840258e+00,-5.641742374131174520e-01,-7.683436377203325396e-01
8.942964842967751071e-01,-3.162933601867037869e-01,4.202842781433300048e-03,9.679736252748071257e-01,1.541302917332032951e+00,-2.980597423760154019e+00,-6.007186865586766622e-01,-4.873652617420230371e+00,-6.514547353448493228e-01
1.558036307592106373e-01,3.278659145292264210e-01,-5.513713669304390663e+00,2.864773343565714669e-01,7.715903045654594061e-01,5.509095182924650391e-01,4.556862853661013957e-01,-1.346921762577107051e+00,-4.890386731349508076e-01
1.919841445610283914e+00,4.703638151128740168e-03,-1.802537533535179259e-01,1.586153375410704822e-02,2.402278464119085577e-02,1.694119989429175924e-02,1.938935291728446659e-03,-1.623802683370496380e+00,-2.593838444649858993e-02
-1.266433203205445390e-01,7.158689717139762876e-02,-2.643810347588261278e-01,-8.792522109632898430e-02,-8.233659563573927920e-02,2.114426239207584768e+00,3.826070492340542528e-01,-1.449465840758964008e+00,-5.534047724886773656e-01
3.906871708270867605e-01,1.007658465189360114e-01,-9.283355116979244426e-02,6.059109231450231503e-01,8.488056711463338733e-01,1.359056070926322857e+00,3.270221604966693452e+00,-2.709987126319119533e+00,-3.507616396027900763e+00
2.687452223170265220e-01,9.398393226586615468e-02,-2.306649874080660023e+00,3.232022662602402896e-01,4.277306989070720489e-01,8.431224569238764399e-01,3.522818725962449937e-01,-1.616433791954109411e+00,-5.318878198120053913e-01
