,X1,X2,X3,X4,X5,X6,X7,X8,X9,Label,f
0,0.5840715935672186,0.8420342191340796,0.15640202382480262,0.38385673214152544,0.675423966439229,0.4675867043764705,0.6513110284414716,0.5555339343522798,0.2965207865949312,11,1.1850336598179148
1,1.7363164666551099,1.988709302472662,1.7555582339333404,0.5683974820664255,0.3105591129388035,0.4483931537750515,0.2855369694748144,0.41099160898729725,0.648430944527328,0,0.03324420130506489
2,0.23480829401012093,1.1806146023205872,0.8663109595316998,0.7441095702444054,0.26727823169370374,0.6049032730546255,0.6631687107638475,0.44388361776402574,0.6121369220572874,0,0.027900958896066936
3,1.3352024991041838,1.4180997811042895,0.5472353066383837,0.6766010210910736,0.7416563467443757,0.7076617329143238,0.6514160908126407,0.32853050229421843,0.41596914089379533,19,1.9280521787681202
4,0.3225210245575463,0.12964695004016002,1.1420299779861833,0.4334338492266285,0.43419464693641335,0.5572692202061671,0.43236924827364276,0.6205050334034375,0.6949622555792778,0,9.115914780517313e-08
5,0.38544836565254303,1.6897675039506235,0.3211876620310853,0.635277583513588,0.5734768438669376,0.29203568149941334,0.27316368207277986,0.7338999974600857,0.6025305739033597,0,0.06743075140792057
6,0.8419762145078838,0.3674965106486229,0.5399818512699703,0.651523424698335,0.46095490733429106,0.5766619351312889,0.7436296005165064,0.730747578858902,0.31188503059144346,7,0.7991827259601415
7,1.1398435843410366,0.1419118219706816,1.4813497658289478,0.4268956647596204,0.3281717643951891,0.28207183236800676,0.7216592358645797,0.36592991070016256,0.645689312247067,0,6.880578105300299e-07
8,0.9219525439478478,0.27721654226957915,0.8139105363434044,0.6450408092924639,0.7229350672621081,0.45305555175023504,0.4211681123646927,0.3725115824346223,0.4095195722340516,4,0.4161945234178436
9,1.3071956537899894,0.1978645477063401,0.28757068850494655,0.32209537596850424,0.4713070085787862,0.2662276263279064,0.7206162526055175,0.6018212730827601,0.5987969898171246,1,0.15139444192814783
10,0.2733103122774292,0.1854380565574118,0.3718223973613156,0.5940314216108333,0.3817229273635405,0.36664165344423644,0.549333352741022,0.30196530754933026,0.28827868304482857,6,0.6767103651161951
11,1.184544172381409,1.140137731524005,0.7258772673828463,0.2773674484414258,0.5905392022339363,0.713126902848232,0.4705168641257097,0.6920567522796509,0.34186800909371984,0,0.05596039176689548
12,0.9996097652925878,0.5951370001735867,0.7496844779222905,0.44649096968876645,0.42539845344904975,0.3037868572946931,0.5324974908726329,0.5481434307915531,0.5062990878556508,0,0.07587039160131025
13,1.9728398396399556,0.3885952447868122,1.6780912539103459,0.26648620744337576,0.45406064369635557,0.6993819540654365,0.41059482718100115,0.5297759146637613,0.5924604284072275,0,0.0003984316981768667
14,1.0484196082405177,0.3244997264981367,1.556311141685025,0.6990865606789395,0.5927660826224151,0.439258722770167,0.3663715300704821,0.6205362163923904,0.2819908917830386,10,1.07299663182348
15,1.5342667002602743,1.7140233338540976,1.8180502191251886,0.42599542144636493,0.49496629835712236,0.6026388496800829,0.6888143412982795,0.3720046561250301,0.6223931628437023,13,1.3584036946592823
16,0.9178546148028892,1.501109900263863,1.4695312213051122,0.6333442014330688,0.445107892285465,0.6034464046890408,0.43833408666089174,0.4932221009845834,0.3918186132090861,2,0.22549830341909638
17,1.71355285393102,1.3666055013013505,0.916227506373198,0.6504803032664851,0.6640415106109855,0.33772857576680493,0.4360300965405366,0.26450260258225405,0.5554533692870884,3,0.3700994607515022
18,0.6406657888970998,1.9168215027386395,0.8028609254814888,0.42911788738305884,0.2726596164732355,0.4911186908393587,0.2726170339328062,0.6385495054590054,0.3499651749874322,0,0.016579267404682803
19,0.7799674213992202,1.2319915645378532,0.803265886636856,0.3615660634437207,0.36313799466128105,0.46104596522623437,0.3289055642355205,0.6576983329657293,0.3807089068245554,0,0.020279680634793188
20,1.704290980573537,0.5614764577644136,0.30704973367831345,0.489616826961102,0.2843668159282575,0.5517016688788878,0.45036517401538556,0.5228806005927755,0.5120135100252067,6,0.6401390979390768
21,0.5719284253516542,0.9538723867848492,0.519575615501003,0.672101847435268,0.6983410735334958,0.6169851638864687,0.43604782538277775,0.644296644373556,0.6775430746555897,1,0.1217584321118669
22,1.852651104608136,1.0390063301974721,1.0148325109422127,0.44544802010438544,0.3992648718691688,0.6583077867078115,0.7305422306373011,0.5996615625479637,0.5739587247226129,0,0.07232410395636019
23,1.379524640689879,0.30156317131733323,0.15984740730839964,0.7039793886682576,0.7332744515215917,0.36152195654734154,0.291341983125423,0.41311497396400687,0.6806754030776346,4,0.4666306509798585
24,0.1177335255638579,0.6984449926156707,0.43831265132195707,0.582802911008967,0.7399959562082865,0.6786086656751837,0.26749067019623685,0.3318623094504202,0.259893924807416,2,0.2521890796097916
25,0.859580755272025,0.4802099569167455,1.4304903716928787,0.45309758636418496,0.5981219637083637,0.6329561686147228,0.526275458795127,0.25420587959462987,0.4443211214157237,12,1.282664659525755
26,0.16859561040754906,0.7382414534995752,0.9745577703271867,0.4115026134521536,0.7459027932883928,0.6120088318153285,0.728835367148774,0.3452158032522093,0.29523527570480484,1,0.1032038914244323
27,0.11242561093054228,1.6053506725926177,0.32069164115186266,0.49702689114326826,0.6000132700499127,0.7379646292085213,0.3075981774473101,0.6736792819697678,0.586701729741697,0,0.004669046664217431
28,1.3251050173741352,1.4273071090531588,0.6115183691216796,0.44780201706946476,0.2726009562494185,0.518616553405764,0.73199397887289,0.7326445701123188,0.4960357262449802,0,0.04142512651560804
29,0.15993640843262846,0.43313782008061597,0.8756787079021441,0.6011211042694481,0.32168095504542726,0.7480149691572917,0.44011134850217987,0.6714143881285541,0.6606219900920822,0,2.95345520449186e-06
30,1.0219529494154176,0.9297695661632741,1.3798479657619276,0.6201522550112022,0.3365030365799315,0.4576606517658981,0.4660323463253194,0.6819461834243361,0.4731823560877633,0,0.026266450083078343
31,1.1251156104899225,1.3717269259324079,1.652200237732864,0.5400289840091279,0.4328256009186011,0.6545229286801812,0.6124280711805341,0.2674102936711223,0.7308620199761311,15,1.5791326700241595
32,0.4611068125089812,0.8117704892663562,1.9041403151242324,0.28421318523014455,0.6769956253620134,0.6901814429221558,0.33720119669352167,0.6629902692285974,0.6527798765779356,0,3.0340472682699566e-07
33,1.7910340921802657,1.346664338171873,0.92504099120304,0.7277588397120571,0.43207532132572946,0.48200289937270985,0.39700908884348074,0.34522996514627297,0.6532431836080853,1,0.11607281085789883
34,0.14296241786872865,1.2938690913670499,1.8887735198789786,0.30423271666862434,0.4726980910288054,0.4622831669912974,0.27933503484762734,0.6333475017183359,0.5638195502808147,0,6.643185360421802e-13
35,0.6247678178708548,1.4015965250748592,1.3377169799379045,0.6663718389512194,0.5744035061161112,0.30755467292615707,0.4712888870143618,0.34037448469153997,0.34650055439910893,10,1.0979794727468728
36,1.2478855501358268,0.6386105314518524,1.3703331466940056,0.4581262063614796,0.2589627486263034,0.42605666387094954,0.6534163352840769,0.25683452774826926,0.5291778680485235,5,0.5716930022215637
37,0.12683355953216802,0.5610321622414061,0.4813316993409581,0.4204057175464454,0.5454621259823373,0.33324952256259194,0.46978721797265716,0.570070599896612,0.749767698138144,0,0.0011119975759784505
38,1.2771396743979708,1.7504735660210693,0.18051300946685944,0.5713298125495949,0.2999766508151108,0.608523740478564,0.3255115869319939,0.4371737293236257,0.29993851951338363,11,1.1475393105642295
39,1.8430662539095732,0.17828560406179772,1.4979472526993882,0.664834388456001,0.5175872693187421,0.5858701296563549,0.693141065338929,0.6467073681930711,0.25230912733386734,12,1.234329223584705
40,1.5864103481402565,0.6574733027689394,1.752299106218449,0.5525037583624277,0.47170167630114485,0.7306896639552505,0.6203768251079236,0.72441643144425,0.6771214149670081,0,0.00029886080005389403
41,1.2220580949365358,0.6459899941574301,1.987814117475046,0.5219076199956321,0.52374342249617,0.6182407636467946,0.3837969975330269,0.5737440749454437,0.6677798678298321,0,0.0004311070594381967
42,1.1084838860202235,1.6300992084991135,0.5521167033740054,0.4991150601796947,0.6820908402872174,0.6704241663138357,0.6428378090826763,0.5004876416179329,0.5508903396485766,12,1.2200416553952174
43,1.7260905271926885,1.6401666069473952,0.7366556301416969,0.6273925544859726,0.43629484924949485,0.309103663276878,0.6281238688312061,0.425689062017473,0.3432750336212723,13,1.382819850827515
44,0.407149094910621,0.4762765364702952,1.3641293719748484,0.4640831273391487,0.47323036066236956,0.49667120883679083,0.5148951321613153,0.7179927054738453,0.3314945148031128,0,2.7290520729256855e-05
45,0.6727543259423937,0.14072978832276123,0.28295043920141083,0.2584118030802197,0.4742721427982773,0.7274076848591787,0.2607341089237802,0.4206443702437352,0.27395636441255555,6,0.6875492626857881
46,0.49268093498501,1.1660644247299006,0.6433576368439272,0.6063146846278722,0.4656105123160221,0.6354732079624312,0.4877426236381503,0.5196006010606882,0.47707896937100636,1,0.16841743164945855
47,0.43404086840114686,1.533512067741487,1.1103912548834391,0.6589463647271739,0.6213176228358624,0.5739265087926473,0.38212404912241205,0.30945514327692786,0.5713188217593937,12,1.2267314946672756
48,1.2063720714488977,1.5667288641854247,1.6741419654489387,0.30231484471995396,0.3203382054894758,0.5894350668169557,0.7495287342247998,0.7464725683470681,0.45748933327251096,0,1.805885840395623e-05
49,1.6971548818927524,0.9057842054797374,1.60391076409272,0.3242010085430149,0.27120979048066257,0.4800560439931381,0.34641634244774205,0.6285992673777668,0.3678832170715741,0,0.00554331173576767
50,0.16925922648811303,1.6700713391213307,1.7680968049190597,0.6087012664256133,0.6596191876061954,0.2760358234744057,0.7399135024471726,0.5214045368498958,0.4323219929390313,0,1.0375812028161518e-07
51,1.8787555285542263,1.7615181929474744,0.6095980010937885,0.2996914099576611,0.634556594232446,0.31226031475730315,0.43043131931721335,0.39241628500524395,0.4162940406728154,9,0.9564484271767045
52,0.5621523227088346,0.22607390379661507,0.5924803604820891,0.6971118136753411,0.535359635408795,0.6614838565199822,0.7296461334011096,0.5511614000000623,0.44081805688470527,3,0.3115756179701565
53,1.6408895933107417,1.7505214687180441,1.3572270215844326,0.33419185263035744,0.3742724648586642,0.4580508246436783,0.4460426610401198,0.3295343442406,0.5814340843914657,8,0.8709523534844219
54,0.12159187449474071,1.3892855778997824,1.8516551625163233,0.5072826442560359,0.35315991635799726,0.5550536806195566,0.35340079174222055,0.3964800243720881,0.5352077421467486,0,6.376308971218785e-06
55,1.6688235726046723,1.3137433392773743,1.3239989449702363,0.5265100547171746,0.3546876431498954,0.4335672558862607,0.4207886281504049,0.2518257873430851,0.6612368165797268,2,0.24820854311382276
56,1.3284572573173492,1.8586592843892364,0.4180237426637742,0.6519336489750558,0.39080286879666604,0.6203727021141683,0.41348914575352314,0.6701469054565921,0.4413313399598106,3,0.3128986699807796
57,1.7444442794470802,0.36014878958791374,0.5419145114766132,0.4590203443060793,0.6224011696812183,0.4420798637346831,0.4006576622558898,0.49651542919861114,0.33952195427597176,9,0.9083629273015354
58,1.0836097184476032,0.32123692407153887,0.8084833782352976,0.29528501442595645,0.3202519174217365,0.38341093302880475,0.2756344818123401,0.2777635229448307,0.4824526510916396,1,0.1464019057205245
59,1.0713571565242452,0.7337131691740642,0.7813498221646515,0.6072410540704327,0.2910763040556394,0.6551442481082153,0.25734339929975797,0.456133783001618,0.6151265201106553,3,0.3046213317570633
60,1.185740298132453,0.6554327827755908,0.29281296875096463,0.6478987184509406,0.5410651401963141,0.36954705428604834,0.738058650831083,0.5123041852197494,0.2975698886618933,15,1.5617722700947414
61,0.14097293468702227,0.5234310259413031,0.6038748670629853,0.7156832674896482,0.6101910337554588,0.6750184188628493,0.30264641232818246,0.5930401499591869,0.26269972512308987,0,0.0010347133639496994
62,0.605980013335266,1.3932740805428023,1.2672285966679007,0.49388919441608886,0.40275222219868434,0.2623935310541685,0.3792688680273341,0.3256770013913995,0.4351172061222427,3,0.30774797675255255
63,0.9142936123485607,1.1037379188320309,1.870026458211722,0.649670605710907,0.31780621910716045,0.5121164722388208,0.5069553460331392,0.4170158816591304,0.7304837622796018,0,0.04895559256732726
64,1.9809848700266688,1.1018017036368082,0.3524906786474439,0.27123744976230074,0.42827690686866166,0.5680922528645982,0.664137643877403,0.7305081993609679,0.2617177471020592,3,0.3940522930629842
65,1.969164867799527,1.9102561154898572,0.48498708819110525,0.4805667045157165,0.5098200041610867,0.6464135018156041,0.3701174038054057,0.7329639999096886,0.36482761835111754,4,0.4148037472116548
66,0.2763737692453903,1.151033546478896,0.251559965324905,0.42496737399343115,0.6792184670420973,0.36809146072506255,0.49925497184533174,0.7114402915687563,0.5113562807098764,1,0.11265043062025369
67,1.378561440898346,0.6935551718948061,1.7497267519055666,0.45030179999268444,0.6456714251887745,0.7292915775428641,0.7470341794327553,0.40890877061025704,0.6893532286434059,2,0.2784911707683512
68,0.4167240498925766,1.8503519898250185,0.3387178658013381,0.6932471344604345,0.6940581071812264,0.28516473293817785,0.7251461956156839,0.707349748867657,0.739979277023386,0,0.07606936356061769
69,1.0582602100322545,0.5200786056696453,1.2975359884977462,0.7053699028669211,0.5726035407630528,0.34593422097319554,0.7372208846610036,0.267228118307414,0.2852588057390937,17,1.7868518625531027
70,1.5546996346887423,0.4930490150143563,1.2176017649564592,0.4660873055245379,0.47185413908369417,0.31411066582132574,0.7381818796721518,0.5947332383120433,0.2771645239826872,12,1.2571505216365313
71,0.1747065294132308,1.4168029916724592,0.9399718111757872,0.5077273200361929,0.31507884721434204,0.3961484135465905,0.39638883800370295,0.3329533405645993,0.5068602044133234,1,0.1249588605125565
72,0.4496865453327956,1.7808584873412205,0.6822041613974273,0.31733353662148955,0.6041341443212926,0.40306963049115585,0.47488818730967164,0.7238391624882796,0.612468266142387,0,0.0023186163361649604
73,1.7760170979213559,0.4047939315888449,1.9408258049110412,0.6883501930433099,0.2576839037068404,0.7228391957478075,0.3732825936867673,0.2867437577724888,0.5324798198503824,0,0.0229534873619793
74,0.8975922179227429,1.3399311080823564,1.2884316981015567,0.25229682351887667,0.6790125689903725,0.5726392436313097,0.47382288543145495,0.729560148473053,0.5623399007059366,0,0.0001434620491700416
75,0.9772718218697874,0.35083852334648546,0.40272437612320144,0.6421797094723273,0.472795330247079,0.38676475290885753,0.7394677747613909,0.714402671452935,0.29543995310643395,11,1.137733112713441
76,0.2606558201559719,1.7128988512130612,1.0401977827870899,0.5061925647952835,0.39771075408521517,0.310663962204123,0.6868290270996065,0.4306773245040977,0.5464519578914155,0,0.014474373781088765
77,0.3345140974513575,1.1978112105902874,0.8927284116127896,0.5837430490404938,0.43035698324267907,0.43693054107213125,0.46959615872207205,0.3771713065950955,0.6765585319775609,2,0.2631915172118807
78,0.5978330657005385,0.287514530089955,1.6947699095569237,0.6408021712180624,0.6972064496812922,0.35398532297621116,0.6482585113816532,0.3071461430835699,0.3172365441443163,10,1.0475043052286617
79,0.7538148931487388,0.7561974886008745,1.5585174113604292,0.7271537747704486,0.4409267923651681,0.6713901626004022,0.682928242760779,0.2957385784762414,0.641470885002685,13,1.3301048370188353
80,1.2998821542477361,0.11967432101701851,0.5588888436379107,0.47855386791749194,0.42663961207293527,0.5679792438665583,0.5401300766993236,0.5087287848022766,0.4926749911535088,0,0.06165126052587932
81,1.3935846913326957,1.8628467705659986,0.9801299986724122,0.5593677590117263,0.2828097809136399,0.42869841587279256,0.7029345583700138,0.6714629805460912,0.5016387605343366,0,0.0338324550516693
82,1.2513899313679233,1.281133665861837,0.6495523525455905,0.6916074262992058,0.5317313906349304,0.2962765234640939,0.5887537032686756,0.2974920666562956,0.33935803204661624,16,1.6984475463335758
83,0.4675316104895356,0.17719432014039077,0.9800420216199576,0.46558183512439577,0.2816158122292752,0.36697964442173686,0.6918590093720283,0.630031413346464,0.6668822812041144,0,8.47774453698419e-06
84,0.5673268530293224,0.3758721535154803,0.6093740497211075,0.25834560352743074,0.3176273607151551,0.5974167351223298,0.6232754746549132,0.33983646960844777,0.3478189572989265,6,0.6542926514471197
85,1.026625502377921,1.1391799265649483,1.3515473096696808,0.7414703772255654,0.29081203659413807,0.5630290339453958,0.7176276077018593,0.6461182358208551,0.5132775413187302,0,0.03307766525990512
86,1.2485786312988856,0.24609649299693342,1.7357880461991928,0.3513921397271902,0.30957428567452583,0.3576400008476294,0.32659561521702396,0.38865518448672026,0.7103776299599464,0,1.6314192809123643e-07
87,1.5002634901258383,0.6311017378692341,1.9800830273417231,0.6207135311460132,0.39601517302730915,0.5139382482202279,0.5590011142639459,0.5064675739247371,0.6288712454749468,0,0.0009403168135097648
88,0.6193897329435235,1.0724305655041029,1.6268373148926234,0.6448904500263697,0.2545496869092431,0.5122408423129099,0.5985159654934624,0.43305485168370855,0.5225713357541393,1,0.19690322401048363
89,1.5104563935749535,0.6320219054115811,1.8242176045635572,0.4519601626163872,0.6490709295938855,0.699515546257752,0.295136097534027,0.34906866035641043,0.44039129647279973,8,0.8880330124456518
90,0.40589911445448246,1.0859460664090295,1.4743709995935126,0.5040696992142917,0.6078248941852052,0.3412016438958805,0.4719908770180685,0.4934753277259979,0.6165221444896501,0,0.0004250163994175425
91,1.5352776123334642,1.3728196258603875,1.9920565482086001,0.44548302474821,0.40392388385590616,0.3566753393746314,0.28804307452991845,0.31253832415313604,0.6686367244942761,0,0.005640920389249019
92,1.402023424442118,0.5377640977172489,0.3206889992927455,0.29831187180186736,0.542461307813289,0.32921453853058524,0.392631508108068,0.6135571981559136,0.3918192874865401,5,0.5758078053112089
93,0.43995169104844345,0.6157731009232539,0.22117955311409648,0.584454282744971,0.30694289937273717,0.5061180231236703,0.5713302503812756,0.34560217002578175,0.693940951880003,8,0.8683567419717731
94,1.331209415977313,0.2710304589292965,0.8477826629059529,0.717628160594707,0.5058947387119065,0.4552787712553055,0.4675515099118297,0.27030175391945677,0.7091577459318452,0,0.0022499224712442725
95,1.3435176708252883,1.5404520317473593,1.8374271597124883,0.5277523723283608,0.705196198771985,0.43363373260210075,0.26001548377331457,0.40105131249895715,0.7253093970248459,0,0.003701456079260525
96,0.18553778255518436,1.8630935712094727,1.611608542299046,0.431866375380589,0.41706119807267855,0.7472612405043244,0.34205545718411073,0.2873054169629524,0.6115239648820825,3,0.36741924070337106
97,1.819546019590934,1.3030340169433385,1.0019198378975869,0.28307781968350176,0.2672842996993849,0.3824407469199626,0.5256598955114039,0.4259108203473771,0.6361950838225698,0,0.07659917204507427
98,0.7377659209137606,1.8134298226877044,1.2524707596106106,0.2958183493747077,0.6117487357431327,0.4639383952257919,0.5562533739456148,0.4572873724269766,0.6691121987309048,1,0.1609865232671573
99,1.428337776621659,0.4086636212452842,1.5490407101197448,0.40394563873601674,0.3042623594838566,0.540480067784348,0.410703329491264,0.33979874890757833,0.26085891643466114,11,1.1530923435380829
100,0.3787222439946527,1.3043423850300153,1.7249168379738768,0.46233080623598255,0.6531676465142537,0.38474303180723607,0.27190362681654584,0.3914127841939388,0.5744040707300329,0,0.03363123630092404
101,0.5605477911293986,1.1081901900217064,1.2485992846231662,0.49182686194190744,0.5025734107166338,0.5955136303536819,0.38622444900947156,0.5902519979408625,0.3939216672322085,0,0.004643066141744302
102,0.9800257087285901,1.2689271210543573,1.7238150946938142,0.7078729427360748,0.4270280233379432,0.6473950792812935,0.4681490654112233,0.2538537656482126,0.6634061259527627,15,1.5853231355418438
103,1.419695030751488,1.8350460489623621,1.9135272341267568,0.7355864503586174,0.5572959576245775,0.38477365974761346,0.6408058788690199,0.6387034667342244,0.2900579728543435,17,1.7454670917510613
104,0.58381443184585,1.955345744373481,1.5788692381510483,0.5297476807209431,0.6888531279388661,0.4204443669064543,0.451390627429704,0.5835197000037714,0.5934763787679704,0,0.0005971501681303256
105,1.1804500369019457,1.9101471371059393,0.3287388474327999,0.43279544329970493,0.42676000314340656,0.40239266320150957,0.4067664685177103,0.5793453860646108,0.49765026839302784,5,0.5474764724763872
