# 30,40,50,60,70,80,90,100,120,140,160,180,200,250,300,400,600,800,1000
3.023086025024546153e-02,2.550138588369085801e-02,6.727272727272726703e-03,3.550761576158720928e-02,4.101162353048724146e-02,4.013590308486201380e-02,3.654163081324116741e-02,3.818985778065989156e-02,3.829484211650219239e-02,3.606083377320988548e-02,3.778769947844237698e-02,3.870304444677599015e-02,3.796322678108750986e-02,3.558292824057197185e-02,3.603703899600092797e-02,3.852994145558207711e-02,3.868875513230679575e-02,3.712324427318403064e-02,3.762858281469196736e-02
3.988154949300204422e-02,8.437896038382364239e-02,5.415410092098291162e-02,3.294291988667795434e-02,4.836199408397529736e-02,4.480852187132673692e-02,3.414298300302356926e-02,3.519755078683556998e-02,3.698172680718582461e-02,3.938413676193716628e-02,3.613789053235579030e-02,6.727272727272726703e-03,4.002263641186529913e-02,3.612335945212740568e-02,3.761484511731028740e-02,3.675011228402445818e-02,3.766951596622310910e-02,3.812561748139215584e-02,3.772444933792656885e-02
3.719965299295570349e-02,3.704534044559121275e-02,3.448659964801382288e-02,3.511215526801899495e-02,3.989218934787753384e-02,6.727272727272726703e-03,4.118662737340215985e-02,3.652876209091263787e-02,4.013895075029277199e-02,3.490496334277571472e-02,3.844204708016911443e-02,3.777691720951512067e-02,3.852675816816646809e-02,2.794834828564686513e-02,3.477779235354992726e-02,3.738945145242923707e-02,3.522984870980336997e-02,3.849677897057800918e-02,3.868525296123330459e-02
5.361706846230691187e-02,5.095642984158042788e-02,6.033584368213046334e-02,3.936265680809850065e-02,3.997256849442339111e-02,4.163166638314588081e-02,3.837333647224532712e-02,4.120286136462800869e-02,3.802190389276422638e-02,3.615168664299681783e-02,4.025336035483285946e-02,3.893378226711560058e-02,3.694104086725508856e-02,3.637286689572724607e-02,3.566666585585872434e-02,3.866564270763367395e-02,3.793893687255144725e-02,3.752736935132479357e-02,3.892597878159251984e-02
2.999764678303175683e-02,4.383221550269714856e-02,4.142135627021514832e-02,3.909701409701409752e-02,4.318868746472855763e-02,3.908923291115801862e-02,3.968431483467022014e-02,3.962963181928524231e-02,3.506988406711086803e-02,4.041504630131399767e-02,3.853389257952780783e-02,3.947223053186374453e-02,3.988492217267698703e-02,3.536793143361122854e-02,3.762716762989765096e-02,3.773510399490773159e-02,3.711603182984257038e-02,3.601205317245464305e-02,3.862631405385818367e-02
6.932220313835434078e-02,3.698348673910824280e-02,3.096784972830247257e-02,3.637935726845144963e-02,3.811549549850459101e-02,3.541508786675647696e-02,3.932917692908648177e-02,4.528884943089057924e-02,3.827646908694416761e-02,3.774025268957157536e-02,3.861693879945411745e-02,3.761311037771130489e-02,3.505519405078690726e-02,3.713245498029014297e-02,3.882379115636484801e-02,3.597108940774709079e-02,3.847214256983752523e-02,3.820056525258837266e-02,3.835850047678531632e-02
3.855518459441296952e-02,6.727272727272726703e-03,4.032741594368816074e-02,5.090666828390550541e-02,3.567230836397456556e-02,4.176411142292877493e-02,3.650574517437869815e-02,3.948089134205834405e-02,3.769524048246947201e-02,3.357253677735753256e-02,3.866398452579371953e-02,3.662849288024040001e-02,3.919502252427845695e-02,3.871612779427380246e-02,3.825977577050772988e-02,3.769473541924813625e-02,3.594703515606068045e-02,3.849809165114395637e-02,3.803791991310587900e-02
6.727272727272726703e-03,3.569521396307855782e-02,4.504431230206910886e-02,4.149544517255236015e-02,3.770073791285309672e-02,4.462776298413417136e-02,3.513353482220771956e-02,3.682102025134865314e-02,3.822382801975488659e-02,4.263971629824635234e-02,3.732105881600344954e-02,3.854010161688893599e-02,3.853703564313375879e-02,3.634955364097700731e-02,3.980119483100109240e-02,3.872355731268616735e-02,3.736771881047496607e-02,3.814810007066942593e-02,3.623000011118432395e-02
1.604190119882411766e-02,3.702140414256331613e-02,5.727827296325169182e-02,4.147165185127115600e-02,3.484264340200596277e-02,4.151911338436019283e-02,3.116828218733478512e-02,3.625515458406851355e-02,4.398222497537537801e-02,4.161184117868818588e-02,3.837428942477621313e-02,3.963557583486919389e-02,3.790982347424947524e-02,3.431004171233775768e-02,3.707580978661939586e-02,3.795781891406217051e-02,3.838849119998916787e-02,3.665840303604835787e-02,3.669011750344879780e-02
3.805817402504477892e-02,3.889150727541178937e-02,1.882151938970120716e-02,4.642230864999503936e-02,4.263115074944769795e-02,3.939558251832100261e-02,3.599408369201440028e-02,3.886563261404802488e-02,3.654864172423757246e-02,3.825626594922986595e-02,3.913266952200205456e-02,3.770158390601920789e-02,3.895939938907064248e-02,3.586955950395703113e-02,3.824092499864115147e-02,3.759307627133234159e-02,3.826235267570231302e-02,3.836864187022749617e-02,3.845596131532088430e-02
5.973986692778574664e-02,3.235528350602261821e-02,3.299268019288701531e-02,3.629804981089150562e-02,4.607202455408691832e-02,3.912062270839389982e-02,4.996362079245414423e-02,3.811648465739805869e-02,3.995695273269078002e-02,3.399797686756533821e-02,3.868062998051821633e-02,3.683518925279241629e-02,3.892769466241680076e-02,3.716356433250390251e-02,3.783892336578796589e-02,3.644758842740919436e-02,3.557282770643872827e-02,3.550324657791149169e-02,3.804657720908537211e-02
5.276990974899637560e-02,6.435952974481262689e-02,1.292984345075320896e-02,3.890034992178345585e-02,4.222255769157790689e-02,3.741980558550427743e-02,3.856966701784601131e-02,4.145508562505608591e-02,3.919529974595134525e-02,4.313802994133185409e-02,3.749500594990495123e-02,4.003804508797128431e-02,3.888890318803211316e-02,3.228422553906101083e-02,3.474692094659734276e-02,3.872750914499838160e-02,3.735557418824290293e-02,3.891279468189389606e-02,3.723049153594731875e-02
2.709586914251283646e-02,3.988702636726384337e-02,3.399847736143115501e-02,4.878606625879803455e-02,3.921206718306592676e-02,4.141650419607469102e-02,3.401956470369040669e-02,4.322014607824969934e-02,3.986372293762357327e-02,3.682295674319797929e-02,3.833957494137005262e-02,3.458826990824343667e-02,4.110813406608076342e-02,3.629136807237080126e-02,3.679428689229318622e-02,3.886804656516797130e-02,3.701854750201916816e-02,3.640403696755657725e-02,3.851422696386642280e-02
2.803728113241635983e-02,4.360447283568345822e-02,4.486725480065915928e-02,4.036593991188442559e-02,3.742941384337243604e-02,3.664804026651000135e-02,3.560546210993786181e-02,3.794681850878422330e-02,3.674212138756816765e-02,3.913735729400399932e-02,3.565011039691031586e-02,3.872949698494604354e-02,3.640676481512454543e-02,3.911423350608368710e-02,3.699893098536862629e-02,3.866588133216527362e-02,3.785424005550420273e-02,3.852065950148943207e-02,3.836991903615766253e-02
4.618083441612853834e-02,4.371583803401985630e-02,6.727272727272726703e-03,3.199869711583191306e-02,3.463282410893678970e-02,3.775644477617975947e-02,3.441163404561575073e-02,3.540019221131562172e-02,3.742280614139271988e-02,3.936839854413023282e-02,3.885091860635339622e-02,3.864910018541229536e-02,3.530447271194815662e-02,3.460743487331537083e-02,3.736424703183320595e-02,3.694507920989929806e-02,3.623205606228526582e-02,3.810679341132833242e-02,3.765143526186938427e-02
3.385014550101752423e-02,3.782061820570502969e-02,2.912280487757281516e-02,4.339531306256479842e-02,3.214482808048847728e-02,3.789602968955729789e-02,3.589360160820456724e-02,3.929548851518081809e-02,4.075202242000814518e-02,3.893947381859282769e-02,3.675108159593731133e-02,3.948144634791604657e-02,3.832510358509857995e-02,3.551578520706279163e-02,4.068400836125521391e-02,3.799624601354439218e-02,3.790267916137941839e-02,3.666403963003189714e-02,3.840533562353969088e-02
3.776281578461866684e-02,4.939681200242566905e-02,5.137564940418099663e-02,4.092920545928250414e-02,4.005731380536022707e-02,3.631034910038997976e-02,3.466616549034551992e-02,3.779773182189655190e-02,3.479074113314254563e-02,3.984385904769530834e-02,3.728160043603662155e-02,3.676496054317077850e-02,3.769472762251067921e-02,3.455879149287821583e-02,3.565126642685973596e-02,3.714605807910529439e-02,3.598584646257890068e-02,3.666980582985664844e-02,3.570339397335644399e-02
4.460157515142006146e-02,3.212092993382088119e-02,4.299420108150064229e-02,4.028957739148707889e-02,3.837613901169396186e-02,4.326554026662157021e-02,4.071983562319241023e-02,3.584817196475099943e-02,3.864649758341347219e-02,3.426440891157191831e-02,3.834666569046579071e-02,3.669415893301421899e-02,3.660230160730854054e-02,3.613259803023975703e-02,3.703837191834062625e-02,3.790600061425322687e-02,3.828174458724697971e-02,3.860127428449284387e-02,3.741763823033736336e-02
2.443045152434510092e-02,3.697185694973362247e-02,3.407621995983248220e-02,6.727272727272726703e-03,3.745163620667361221e-02,3.609069236191361774e-02,4.690204570841014636e-02,3.925975995160380788e-02,3.889651112235179009e-02,3.346926712391149611e-02,4.097994238113148585e-02,3.675534661594134084e-02,3.906921397947577673e-02,3.886022429195458427e-02,3.755404972386103962e-02,3.654892978812758486e-02,3.836263584472374144e-02,3.907173024288024960e-02,3.836148357343454468e-02
3.922546556236396198e-02,4.167866117006419069e-02,3.787727688333918097e-02,3.747888539708731093e-02,3.286923229783730860e-02,4.143102611731960816e-02,3.809132708680521007e-02,4.161153776779082103e-02,3.869203140095982263e-02,4.034834376031779662e-02,4.066742556756661187e-02,3.899316104661185167e-02,3.801849134528328261e-02,3.551938642737416385e-02,3.682598941200829201e-02,3.699632501190715933e-02,3.734099867943239254e-02,3.883667486662400331e-02,3.777266622435374727e-02
