,X1,X2,X3,Label,f
0,1.456283707518918,2.867026345422138,1.9171505672457927,11,3.405388168739019
1,1.0357076132954992,2.9277332266191043,1.7388297085824946,14,3.7524787627478697
2,0.9422715647108628,3.182796782191388,0.3544637645159374,8,3.013443644167671
3,0.8015263963681865,3.2276819732696205,1.4872306750326247,12,3.4875271030493296
4,1.380063070429241,3.1714589536424587,1.9540766826310714,14,3.782267901049061
5,0.732387502544622,2.9547620182403427,0.4838526925074591,5,2.70467066274324
6,1.0239473099603313,2.790262292640221,0.27387563845878926,8,2.9960447853543353
7,0.9864394997559907,3.2006572478798354,1.8970472156940885,15,3.9003489084417455
8,0.851526865673232,2.8909189221998517,1.8499135600337295,13,3.5520089285894443
9,0.7069244337502408,2.8207892259345875,1.9745184020660258,11,3.3502853791478153
10,0.8142482467459079,2.9050737846596664,1.1015445015819585,10,3.2104995365748135
11,1.3352835969495849,3.199419143983997,0.43490033523457217,13,3.5608860406808898
12,1.0777141723621706,2.8878276488783117,0.20304503038466892,8,3.0542258502002113
13,1.0110691206742772,2.8150410412454163,0.8683436709075674,11,3.3363915383249836
14,1.309936482370731,3.233303183885379,0.0018343575242387722,11,3.3335836849104283
15,1.392247942217312,2.8511678224536285,1.065583458243908,11,3.413949628565218
16,1.1406640906256065,3.216242120293663,1.6100556540260447,16,3.992311247219897
17,0.9237806242596512,2.796635932176205,0.03950238499463454,5,2.6892635566685676
18,1.1413515267735974,2.9494618256261385,1.2237941696282901,14,3.690704595337919
19,1.3564202377319472,3.097059201415297,1.4605571527064496,14,3.716756079311943
20,1.1878535637614815,2.8455335457511954,0.44619544668031175,11,3.309727398626164
21,1.0047704618389273,2.8693079643076103,1.0941598424878156,12,3.463919335581478
22,0.9566829991462993,2.985583794642909,0.1824319076604517,7,2.8789821519045486
23,0.7872462767448829,3.059794627001336,1.3481767212115112,11,3.343537334917221
24,1.2652491278935116,3.089060873296558,1.3811072470490886,15,3.8012258123236435
