-7.366426951686881885e-01,8.761604553010053920e-01,-2.825401913007920263e-02
-9.025753490533255929e-02,7.037464415195644474e-01,3.917002869962100675e-01
1.060849496069062904e-02,6.950966539816129108e-01,3.895166555604375747e-01
4.675712331310508674e-01,8.134718281434359932e-01,1.022706562842104622e-01
3.209938687660693346e-01,6.139539482734464038e-01,4.441995364516401756e-01
1.615482154708686613e+00,3.053698632298479931e-01,4.854822963071770414e-01
1.224050666351233163e+00,4.585946546819840153e-01,4.255106457162661227e-01
1.093705380156582807e+00,5.939653518537266752e-01,2.276321946068238788e-01
1.385022827840701964e+00,3.428251583904542432e-01,5.545453949041670993e-01
-1.110772469053726175e+00,1.134669770051934590e+00,-1.776502822465995599e-02
1.630285696984985711e+00,1.955679771239194065e-01,6.897766053810036047e-01
1.668039259801025187e+00,2.756219816082647878e-01,5.180373501210693288e-01
3.057612456496558995e-01,8.885058391221291041e-01,3.053038205557838738e-02
-7.804848743266301625e-01,8.318673879050297870e-01,2.170568302708051067e-01
1.024997548179851670e+00,4.471794006565870117e-01,5.382915827012617616e-01
-7.263854528080495587e-01,8.727431256058036935e-01,1.985736758932661258e-02
6.828845221572935609e-01,6.795426120207638254e-01,2.532523563010180556e-01
-5.719607585700989816e-01,7.862836674830888661e-01,2.508238115011513503e-01
1.554206700397082530e+00,3.083361712238120167e-01,5.330419175244771601e-01
1.428671401796529850e+00,3.964376105808180561e-01,4.272551334426033520e-01
-5.509293605792113802e-01,8.085422602689787963e-01,3.143868346612947035e-02
-8.744734697105219778e-01,9.094919078638341592e-01,4.856732481550640051e-02
1.631640906346731201e+00,1.966401915759822816e-01,6.923043986822040585e-01
1.404964564802577476e+00,4.920535264255301300e-01,2.369232914504106058e-01
8.617580198857066609e-01,4.554869095001773949e-01,5.675846614093897902e-01
-8.128194588797322817e-01,8.573251791534386435e-01,2.371034662905913692e-01
-9.339191974282545772e-01,1.052804547516408951e+00,8.089179211533108205e-02
1.409688412659837464e+00,3.331781844209913412e-01,5.728625752937032134e-01
9.308537718963715291e-01,6.817193865573707434e-01,1.388603034494306498e-01
1.491733145711780395e+00,2.611900467466573561e-01,6.422307796920936340e-01
1.409773144026228442e+00,4.656138879720062018e-01,2.921326743005721038e-01
1.259266073849986789e+00,4.054296537770054609e-01,5.146555169368177696e-01
1.128362295828966078e+00,5.584637381125239219e-01,2.841890062101851133e-01
-1.104699675853234808e+00,9.525772525220386200e-01,1.438874780395123787e-01
-5.267044027220885161e-01,7.676409798211007995e-01,3.174725211887639564e-01
1.046334489652638089e+00,4.768982741575794049e-01,4.743486141335344630e-01
1.250448302863313987e+00,3.798433922448531397e-01,5.703570161355461243e-01
-5.112893976703604126e-01,1.011170612195892993e+00,5.377674674676184013e-02
-9.160919752973056829e-02,7.521637797323011965e-01,3.436852100210424643e-01
1.608904028559775545e+00,3.058170458442971418e-01,4.942347346620812321e-01
1.399336821901848049e+00,3.579950995303631256e-01,5.239974694585094461e-01
-1.479712616318717089e+00,1.109935949221086293e+00,-3.027619608187696182e-02
1.384183239242621655e+00,3.542083955636620152e-01,5.491278390742417859e-01
1.724274212305596521e+00,1.665685539526101655e-01,6.767182656582347855e-01
-7.208459433190987919e-01,8.090730133488724940e-01,2.089931720063912257e-01
1.539555800774828898e+00,2.440837796256476178e-01,6.776388095284682223e-01
3.223454322414723294e-01,5.789886060292829262e-01,4.744115684364781926e-01
1.617409939968945665e+00,2.364729177810415139e-01,5.952378784400713663e-01
-1.106176709278761328e+00,9.840984855817244137e-01,1.581240009304288874e-01
-1.124946161383716392e+00,9.945990606164860637e-01,1.243787244640178619e-01
1.643639179770415071e+00,1.897018417968981130e-01,7.054918278692712263e-01
-9.044106276493031338e-01,1.019511293191858625e+00,1.229313651500738014e-01
5.504087217720954328e-01,5.178746013315963515e-01,5.281801774199148536e-01
1.567457251760722592e+00,3.909119963799680408e-01,3.409203066803015991e-01
-9.973592143672134203e-01,9.163246970824592275e-01,1.424427974365024274e-01
1.694042388510294872e+00,1.825803775328351530e-01,6.859905277076129293e-01
9.903289964038726190e-01,6.735908089299086354e-01,1.248623820470083357e-01
-3.107972433201391937e-01,9.820214265626323602e-01,5.084014369123306815e-02
1.502587751987086717e+00,4.328487278606880650e-01,2.912455175590425438e-01
-3.147935224631530637e-01,6.845039200735912877e-01,2.180941985485464751e-01
-1.004150574772906479e+00,9.137518244153067792e-01,2.018416153069930441e-01
1.778336704128068213e+00,1.275410544818365299e-01,7.330266872911919140e-01
1.122217136605230925e+00,5.472515828812930527e-01,3.088307197988951480e-01
1.547501876877167559e+00,2.556467975170247375e-01,6.297128662267371668e-01
-5.435158233616285139e-01,7.901165558719802640e-01,9.680646636283442297e-02
1.812158326820118903e+00,1.141131655619617435e-01,7.474091154375450685e-01
-4.940855435202438639e-01,7.430563172596189592e-01,2.598935580932651979e-01
-6.376062656908501602e-02,7.015490251540149602e-01,3.820892381304186181e-01
1.599786270904688834e+00,2.389044151109770420e-01,6.164075028725625183e-01
1.641469463626256120e+00,1.944569231596395553e-01,6.931908078859367883e-01
1.289428625692575103e+00,4.545068139959363984e-01,3.986573025431019990e-01
1.503462411478201588e+00,4.196862696050033259e-01,3.319923299505849190e-01
1.292006856796469760e+00,3.236333028918678134e-01,6.421935179045549225e-01
1.034055121176827186e+00,3.973291904147192022e-01,5.920566906320768874e-01
1.447566027323981208e+00,3.729475265098604053e-01,4.705489558460589916e-01
-2.229879060467055418e-01,6.786843012617348458e-01,3.546535954591875095e-01
1.303486548536113121e+00,5.407706788031310108e-01,2.050822566122971480e-01
1.618172029486176999e+00,2.813973573904099967e-01,5.457614963060229973e-01
1.662593856672346382e+00,2.112813559624637794e-01,6.287400642785866411e-01
1.800784435309517484e+00,1.294731753084104875e-01,7.235946361648427638e-01
-9.533031925527538641e-01,9.164611748544884140e-01,1.706998667493235533e-01
1.208825447398200748e+00,5.767705428045210025e-01,1.848721908131903680e-01
-1.169242512556767144e+00,9.803401762855936674e-01,1.459475069789223922e-01
-9.370981578240480392e-01,9.409108783587538660e-01,-3.198409400212048892e-02
1.338925713635924275e+00,4.253139755244617071e-01,4.357626306002935213e-01
1.017683415100665290e+00,6.147181755120062485e-01,2.216149013877977692e-01
-1.228577165103862612e+00,1.039290155828189510e+00,4.994731578142017070e-02
1.474165249841102643e+00,3.273819767200790154e-01,5.582024335876107912e-01
1.677556240492211304e+00,2.606360298608502712e-01,5.404300749134798298e-01
6.785559861590066966e-01,7.567498900656769445e-01,1.173137412251043649e-01
1.498830971884852481e+00,2.993826825033766847e-01,5.828004065433043390e-01
1.336114144583772978e+00,3.247485189031815156e-01,6.274116306662518294e-01
-1.249903568894234374e+00,1.054542314530111602e+00,2.389551471716648209e-02
-1.016406446274717768e+00,9.670601290268010519e-01,-4.402175168637954827e-02
-2.866700799944861267e-01,7.029098982576639232e-01,3.465613088101445749e-01
1.704283574303465443e+00,1.496568502275063828e-01,7.116312043065938786e-01
9.754227291408690270e-01,6.363928204539527345e-01,2.046638336784683543e-01
4.303005746021550948e-01,5.473286229455011087e-01,5.117160500333118867e-01
1.598449278306634413e+00,3.438893647033213208e-01,4.248266166676565314e-01
-1.122189004315517158e+00,1.005824969897109566e+00,1.005357144168239486e-01
-3.735432816918660692e-01,6.995235549659992724e-01,2.703037233853496368e-01
1.102052895937434052e+00,4.317172470377794169e-01,5.361366671537037831e-01
-6.166410358030360861e-01,8.478447564569613348e-01,2.923530239436659683e-01
1.365863137515492376e+00,3.970493980489088193e-01,4.731146883510738421e-01
-1.043920741814021724e+00,9.719874548931358715e-01,3.868289233515097986e-02
1.716063563247735679e+00,1.889488862911021250e-01,6.463046734667075022e-01
-5.036891693968487127e-01,7.516818988629098142e-01,2.131445469126527215e-01
-4.737495740824465007e-01,7.333310404913733205e-01,2.089361148820522984e-01
6.684068899369054462e-01,6.627347167348314194e-01,2.868296556548896592e-01
1.454823443068048006e+00,3.069784425961499807e-01,6.115616610073235648e-01
1.089642653505390690e+00,5.050518906841108269e-01,3.961092317388615891e-01
1.690982169826376946e+00,1.821241469954255621e-01,6.680309267996222822e-01
-9.159853431891487041e-01,1.065332315287467635e+00,5.732366321340927329e-02
1.333961731406564155e+00,4.789286239572469461e-01,3.183404337364264536e-01
-5.954851983264063398e-01,7.919115865032493318e-01,1.443472964395705049e-01
1.638553646071673420e+00,2.019113266602231005e-01,7.043459080865646094e-01
1.575023619739906122e+00,2.682902228511850895e-01,5.662877177687437591e-01
1.156735581032306559e-01,6.698565135858464137e-01,4.174584577457574608e-01
1.041539069375956972e+00,6.021176345659341456e-01,2.417574526547373870e-01
-1.330986970552945570e+00,1.068269157758385823e+00,6.122881594724225579e-02
-6.977641270808027096e-01,8.355436048115665315e-01,8.799785861366241080e-02
1.688656233287208153e+00,1.740369158955835660e-01,7.125701833790023532e-01
-7.300451704874346692e-01,8.177766166110823631e-01,2.389360135364277105e-01
1.053440272209557327e-01,6.062525532873140888e-01,4.546383708829290216e-01
1.565455931316453331e+00,2.387367358277638907e-01,6.761863180554650299e-01
1.435093748009017567e+00,3.191258654973021525e-01,5.802255354652888775e-01
4.140450134711305963e-01,8.433700342131520422e-01,6.896315262721601502e-02
8.177743487661910393e-01,5.262297319320312639e-01,4.630426600013670124e-01
1.451170252679193418e+00,2.709614264833242747e-01,6.784463907756903556e-01
1.320778145357265121e+00,3.141924613634137775e-01,6.545647646280136067e-01
1.623346040479951569e+00,2.058952510320297413e-01,6.900461612267612121e-01
1.382925696890010325e+00,4.418411989406377249e-01,3.581244040605336965e-01
1.710170736036014549e+00,1.582291543529042999e-01,7.234019216584189893e-01
-3.825831333054823258e-01,7.168073728695678604e-01,3.301075303435688779e-01
-3.829542067793050286e-01,7.133142102530816153e-01,3.220094353753285010e-01
1.417994403078276955e+00,4.556447631448644064e-01,3.070899915904602984e-01
-1.051532344948678199e+00,9.679106858350812193e-01,-5.422439319218542997e-02
-7.909830158088999585e-01,8.741864032639604654e-01,9.958210562875584315e-02
1.474852457376021553e+00,3.280897381250331701e-01,5.222663482020665215e-01
-4.692793249566972746e-01,7.477377646359235630e-01,3.022527699666079926e-01
