,X1,X2,X3,Label,f
0,1.2910996623247453,2.8299049757197707,0.3131350762316958,10,3.265860767164536
1,1.1990183446080713,3.0666049964703355,0.025944495034275983,9,3.1575558705695554
2,0.7508037653220595,3.1763550755004024,0.1603568165210396,4,2.5389735676435037
3,1.1678370853596267,2.975010563296605,0.46582068441437685,11,3.360774609090576
4,1.2291917685301774,2.927970144858193,1.462520448165803,14,3.6940072463693734
5,0.732387502544622,3.225189773577635,1.4912623443828625,11,3.3757407757297564
6,1.0239473099603313,2.823882790546997,1.8677089299101848,14,3.686881502901876
7,0.9864394997559907,2.858149047772338,1.722269838791091,13,3.6584630179500786
8,1.0973626441928737,2.8909189221998517,1.3683050023858228,14,3.6777380420453576
9,0.8951964109349787,3.1470103831207483,1.9745184020660258,14,3.7737446297040638
10,0.8142454442545574,2.9050737846596664,1.166099165827374,10,3.2446451340608142
11,0.9966009147380895,3.199419143983997,1.1863373797130354,13,3.6252956352704055
12,1.0777141723621706,2.7686463238112893,0.4956954716374957,10,3.1943790909908603
13,0.8775520774903931,2.987027102315038,0.8683436709075674,10,3.1994529647396894
14,0.7242731450457494,3.233303183885379,0.2521540743498458,4,2.5653906139987255
15,1.392247942217312,3.0711214186059914,0.22689714708473763,11,3.3775417914558554
16,1.4566930596578636,3.058778513947596,1.6100556540260447,13,3.584970962255929
17,0.9064753762622232,2.796635932176205,0.6428127232343417,8,3.0564534891028607
18,0.7764750127510558,2.9982414107393867,1.2237941696282901,10,3.243711977339831
19,1.4634735359482751,3.033081626686306,1.441859612443406,13,3.5517183571285496
20,1.3808243193040284,2.8455335457511954,0.36081784505420056,10,3.263741652446762
21,0.9686919625495681,2.8693079643076103,1.1244852306299729,12,3.4326103371000354
22,1.2062153434888803,2.9822274950021264,0.18134400867473466,10,3.2365374426161404
23,0.7872462767448829,2.9538346075373236,0.009847407149618403,3,2.4649242198683385
24,1.2652491278935116,2.9372684938619327,0.9271774071253189,13,3.5601905518529615
25,1.3515734906330688,3.0095219602546814,1.932412223996341,13,3.646724874073989
26,1.2085681040871261,3.2319192729869006,1.6031541309806911,17,4.024230929326546
27,1.055991221020413,2.9337789764586493,0.7237909797776312,11,3.3588919239774704
28,0.9536374782064616,3.0772257455666745,1.2310722576340305,12,3.543341560709873
29,1.3176408399178767,3.0347722689527994,0.36773744507717065,11,3.4237463836281594
30,1.4697532772047301,3.0563865899343035,1.041316441428096,12,3.5256177050129427
31,1.0812247936075046,2.7545209123880285,0.49182393688061365,10,3.1908367951336194
32,1.3031248705369836,3.1883851854113874,0.5114808728423621,13,3.5868015367258588
33,1.3836531862974872,3.1990865606789396,1.6658283725084055,15,3.802535141451005
34,1.3423672534081859,3.0686725679274005,1.0430487933220538,13,3.6400596283803517
35,1.117432080576591,3.1312472723547957,1.4219733612501664,15,3.856708661720803
36,1.4065521900834783,3.1975194837133376,1.5652295393550515,14,3.7666857708842794
37,1.1637560085964846,3.050687917498429,0.3553109087849202,11,3.3176232368845895
38,1.2281963028979113,2.8262883354981674,0.8513420694832221,12,3.467611733427186
39,0.7860635443612894,3.2322656375116487,1.518351269891335,12,3.4792277826648994
40,1.4048271550322464,2.9932221009845836,0.9050836794234238,12,3.4963515608131512
41,1.3760620605372123,2.921931567035226,0.2255185968095581,10,3.277361786607373
42,1.4943882589551294,3.115744610395424,1.8448951677858958,13,3.5981398978495265
43,0.7862587735550308,2.9360300965405366,0.20578008813336446,5,2.6010986922173496
