,X1,X2,X3,Label,f
0,1.0049735885874176,3.1579005372743545,0.5859231391622903,10,3.2665542877439075
1,0.8233467537836072,2.7993434571146105,1.5150156674631425,11,3.373317752785842
2,1.2810162149922082,3.150452161595322,1.1942042727882438,15,3.803366548102553
3,1.1222921399869636,2.8389631878400454,0.34799071326223086,9,3.1870782969094495
4,1.3526158403403745,2.905017927046824,0.08112356484089744,10,3.217141302915969
5,0.732387502544622,2.9564941758880874,0.6096377145169123,6,2.789673119068087
6,1.0239473099603313,2.965530124749997,1.7223581566457222,14,3.762725340454172
7,0.9864394997559907,3.0353890766451874,1.5471022101876368,14,3.7077126359673596
8,0.9047391208270488,2.8909189221998517,1.8573569961550118,13,3.6176255613443318
9,1.3200007461801966,3.0054469283222436,1.9745184020660258,14,3.685639511801792
10,1.455234175556315,2.9050737846596664,1.2108837182840824,12,3.4331392919996055
11,1.3636088518763387,3.199419143983997,0.8584677293395753,14,3.6919706091362743
12,1.0777141723621706,3.190763672669384,0.35822603635025363,10,3.23714301901477
13,1.099165694498018,2.9124038962540504,0.8683436709075674,12,3.4803003224959776
14,0.7246542112003604,3.233303183885379,1.3689042909221645,10,3.300673073784429
15,1.392247942217312,3.1511214104215464,0.6798733468217644,13,3.582739971763536
16,1.1705520373904597,3.1662341834251415,1.6100556540260447,16,3.9744972227020385
17,0.8565023821232544,2.796635932176205,0.21456471497236684,5,2.7008784253967275
18,1.323065604353641,3.0890434885656486,1.2237941696282901,14,3.712264183189418
19,0.8260955282696316,2.7961588595531617,1.406334104204239,11,3.334467686863591
20,1.4928933474703356,2.8455335457511954,1.0354111207447538,11,3.348063113079932
21,1.4534501474077617,2.8693079643076103,1.3498144165698776,11,3.4149847656837404
22,0.8546801413589589,3.0137453909036407,0.1824319076604517,5,2.714150444548597
23,0.7872462767448829,3.0104918705773414,1.1967396831572958,10,3.2499538484672805
24,1.2652491278935116,2.8761315443916864,1.0934490858461159,12,3.545891267524915
25,1.3515734906330688,2.992996039026101,0.15415910333074678,10,3.3046290333748525
26,0.8800756540588174,3.2319192729869006,1.0050187278965346,11,3.348750438591775
27,1.0644254623936686,3.0154641004081193,1.5678783939609768,15,3.790605763087453
28,1.0010281913546086,2.7948734366980443,1.528138238292988,13,3.5867745316966606
29,1.324758738060959,3.0638380674262384,0.36020309776353865,12,3.4394908019336192
30,1.4894432263368043,3.0563865899343035,0.7591296631151048,12,3.4634504440701477
31,1.0812247936075046,2.8361199132613764,0.21466601794173634,8,3.051328438555895
32,1.1756348283030587,3.1883851854113874,0.1186380345538991,10,3.2217774580113634
33,1.4765899505363858,3.1990865606789396,0.794120640563504,13,3.5897601457526735
34,1.3702921849804126,3.0616898260087764,1.009834555876876,13,3.6024110386609154
35,1.117432080576591,2.994042085447427,0.274949615022988,9,3.1871532828204163
36,1.1748323782260428,3.1975194837133376,0.47758080035689554,12,3.457716321963673
37,1.1637560085964846,3.0523231869732808,0.6651975255600917,12,3.5017054053235146
38,1.2281963028979113,3.058446822688801,1.8790286383160661,15,3.8754427390212456
39,0.7618547422132657,2.8538040046914777,1.0457256033506137,9,3.083218251935887
40,1.4038692610497812,2.9932221009845836,1.3756199107927056,13,3.5620341470876404
41,1.3760620605372123,3.0938858656355483,0.5591802896491636,12,3.5126836723713364
42,1.4095761569630676,3.115744610395424,0.8044472996038938,13,3.572739925019083
43,1.0675588250106611,2.9360300965405366,0.12312237952483551,8,2.9999103964153275
44,1.1360952379399158,2.8592471945910787,0.8522622706877157,12,3.4799449340038295
45,1.4173110338440467,3.1415592549233082,0.5514972862466465,12,3.523135084890668
46,1.4669669035480903,2.7726170339328062,0.8348439645608754,10,3.2768732311905655
47,1.1194741270464341,2.763348397331103,1.9095943715622992,13,3.6549283629198444
48,0.8796902570157912,3.0531692088771094,1.6307989262134,13,3.604373382274092
49,0.7382021173024671,2.9456047046614136,1.406413905486953,10,3.2584310293774514
50,0.9155075303296986,2.796542925804317,0.07278407522297159,5,2.6989594160148305
51,1.3513091719053754,3.2305156401198056,1.1529068332814407,15,3.800851306143516
52,0.8364097083439623,2.989616826961102,1.7873094252918367,13,3.5669815746956055
53,1.2095938907589194,3.2184845793222903,0.3766697202809006,12,3.4464785367875352
54,0.9698577893328617,3.2095542831258363,1.24119994195551,13,3.6182827951314565
55,1.2484156465001437,3.1682342364958846,0.4416585426326347,12,3.5099759242466613
56,0.9802351739172258,2.918838728107033,0.5492805735159614,9,3.142729232742397
57,0.9317806818757168,3.0018182526049437,1.8087281844677774,14,3.7026510728277056
58,0.8692438490142849,3.0996615625479635,1.538304224506026,13,3.571538505098772
59,1.3466894070185755,2.9441878205158525,0.520266508438517,11,3.401187992894223
60,1.370661252154733,2.82767270827804,0.5796841524482115,11,3.3146792325359904
61,1.1719950924605136,3.0988485353910944,1.1540982805296047,14,3.7735492748319617
62,1.282415514823269,3.144324145004905,1.8183156296179435,15,3.893137985952219
63,0.7468159610602564,2.921156270539292,1.8619522360410135,12,3.4303833335489693
64,1.015099798857384,3.2403695185173405,1.193582786938822,14,3.6702142653015515
65,1.2794354706411464,3.213796144017914,0.0264075170699567,10,3.30762165130012
66,1.4200784419126078,3.0720820608583397,0.10763966159873761,11,3.326343880620001
67,1.2191467902490596,3.132726023363543,1.8264364223144927,16,3.9607436184182463
68,0.8084882958184061,2.8758248728738516,0.841936178797513,8,3.0455178862701437
69,1.188900400208151,2.930318765272392,1.6288889790651968,14,3.758574584965121
70,1.2572474404872542,2.950590652575325,1.4780322320118022,14,3.6881156534655632
71,0.8078700854786062,3.1746021968501594,0.18908113173598706,5,2.6616974087581022
72,1.1881085234157913,2.9306937466329392,1.161466966515754,13,3.6603947601078612
73,1.1901356280032245,3.0720368999107603,0.6450724546651176,12,3.526200582210347
74,0.9703070263228681,3.1078096751507283,1.639662126797619,14,3.7550758141792437
75,1.3631222167660764,2.7589532851449716,0.928098817875074,11,3.336880557251272
76,1.1156522781812357,3.0472884632360544,1.1116388104032446,14,3.679399718600732
77,0.8280638232196328,2.7907816359391093,0.8005989019948994,8,3.02968132968224
78,0.8248957027933871,2.8135460072851797,0.7239344582929972,8,2.984642157078905
79,0.7252363824979488,2.854934939229609,0.5023241051326381,5,2.6878178606237735
80,1.3177485743891948,2.8526907787033524,1.4673915794295262,12,3.521123091643344
81,1.132378940822016,2.83283748643604,1.2534828908569504,13,3.615799397572342
82,1.10887951759847,3.024421926843754,1.4030323350084806,14,3.7808843770667084
83,1.4264318857276732,3.1178618429017213,1.9781159503058927,13,3.661845589670207
84,0.7073061810340616,3.1919375771243503,1.409903634970286,10,3.2826533791418977
85,0.9307885027409515,2.835661264696032,1.3077484389644365,12,3.4516949722705466
86,0.9186880479844355,3.1476555497399032,1.6180917147207248,14,3.6949155859902882
87,1.4476802403269295,2.8574048700242924,1.0971241295251302,11,3.3874027208381037
88,1.4730009538949491,3.168724196871945,1.3409731714213484,13,3.655122363647668
89,1.0865314115538287,2.950908411106272,1.0814442196492466,13,3.5886321599742192
90,0.9529417097770738,2.870295647221137,0.0015873664192753711,6,2.7242518722019047
91,0.9781920804730947,3.1238933678098557,1.5567217677478749,14,3.7422558127752965
92,1.293696128045934,2.845229965146273,0.49344400272723354,11,3.341292753483363
93,1.1259933911075597,3.1868269119501713,1.4382207998470755,15,3.901588734692058
94,1.4394592945531843,2.860128346948661,0.19219322056012977,10,3.2019107274111387
95,1.1334082779455528,2.9151022308305645,0.04271131557854724,8,3.0347858340493072
96,1.4769948409837448,2.886814257987104,1.7237080275890884,11,3.416538211161597
97,1.4125775679858268,3.2324818886523814,0.23021869170462828,12,3.4852106948000348
98,1.4653487500446267,3.0750665882084736,1.7083673998771371,13,3.5915914855978635
99,1.0982459565263654,2.852867870334524,1.9202044711320756,14,3.746653775824088
100,1.4572020433359967,3.1999820926594866,1.735875465301856,14,3.718241040255474
101,1.3743949173707124,3.173179960806425,1.5314590275115851,14,3.7777546020428368
102,1.248089208973706,2.8862079560776626,1.123071740618408,13,3.57564106373332
103,0.9979594103778048,3.105637458701856,0.28588390419311827,8,3.042120148024638
104,0.7221864671094381,2.8539220518454123,1.839411834491887,11,3.3579208382341736
105,0.707117665639263,3.117532267534254,1.9117094281731852,12,3.473302467782152
106,1.0992201247263007,2.8328504992783876,0.5926478881950178,10,3.299258310998851
107,0.9257943073779289,3.149740328305185,0.6650445207635898,9,3.1892438798470355
108,0.9388926505392793,2.7706014747531045,0.552629566819016,8,3.042283349016543
109,1.2268474968033267,3.2409570350626526,1.9741571714482724,17,4.081128272818044
110,1.0122020011297783,3.1785687687641397,0.10268361268817738,7,2.9518796567423236
111,1.054218067296329,2.8967035007286683,1.261152217195243,13,3.605947277887111
112,1.4650539463650472,2.7547378077379916,1.8719785756370126,11,3.312363003068718
113,0.7103913827187729,3.2090563645843204,1.714073159144077,12,3.4387814454224728
114,1.4251519245289646,2.9013353303192897,0.38727819754056214,10,3.292525814945978
115,1.031777287177154,3.0327068616325716,1.3328600367358512,14,3.677339060660468
116,1.4343117844153435,2.9558760958642156,0.9480093022745928,12,3.453163378662536
117,0.9442382533032715,2.792663755574085,0.9581730383039722,10,3.2875050107321964
118,1.0412282588352226,2.8919889680093815,0.667667916623758,10,3.29242124566864
119,1.2878007929748922,3.002099753102147,1.2767716071983497,14,3.6757439515426555
120,0.8640278621587042,3.0633710234034335,1.42781757460866,12,3.5014657733716557
121,1.0499981927181328,3.0762840322540925,0.13166935455460194,8,3.012373115274793
122,0.8494977580617546,3.124934785891543,1.2763349515366662,11,3.4248469057794093
123,1.0518198735524125,3.2002798233925507,0.01570201066250365,8,2.9593977260958155
124,1.0588354284772437,2.848729481950223,0.5445053245117804,10,3.228435418623776
125,1.4735772810470362,2.7809039072079074,0.8884648569928721,10,3.2885417934067513
126,1.0093704326500355,3.2144461301596614,1.976918116198579,16,3.953511184188009
127,0.9334307798349094,3.124256830349868,0.8624420492640883,11,3.320258537379216
128,1.3221700863157162,3.097694726608064,0.12371305240312158,11,3.3505437935206746
129,0.8429514264094888,3.2015053537704636,1.3061836283159944,12,3.453140796979179
130,1.3289011543738352,2.9872448698541683,0.23782057310771143,11,3.337362555908252
131,0.8605085902801398,2.944026953429157,1.6210888276637365,12,3.526035552903728
132,1.0411472645335298,3.0617075418917628,1.0694856675498505,13,3.576042838631719
133,1.025684530016302,2.9792040228025316,0.025154860047527983,7,2.8789821843138497
134,1.262382059325002,2.7633525090608044,0.20949256403282113,9,3.1796144118728322
135,0.8187216136688238,3.0597104658005803,1.7621099591328926,13,3.566344278743558
136,1.402125266320876,3.1272085629314246,0.6107978827983291,12,3.538014968532
137,1.3757906057788927,3.1105701449205876,0.16142778947575542,11,3.382400347114044
138,1.468913778281866,2.775151662049504,1.1382580607580906,11,3.316530757611762
139,1.4010133550819002,2.920110157525516,0.9055809320709274,12,3.4391488209281436
140,1.3544947047342353,3.2369054394810144,0.4090109260426007,13,3.573105563035286
141,0.8110472833143727,3.1872416297230197,0.57033980983658,7,2.939483454632638
142,1.2240277696217579,3.176578474755662,1.880331740780891,16,4.00732463325923
143,1.2745053214214634,3.0992616523775123,1.7534683439542407,15,3.850068776687473
144,1.3546595848086274,3.117242829754219,1.6297648266168419,14,3.753139319651296
145,0.8386723707719197,2.7831773431043723,0.40200911645064696,6,2.795016570430151
146,1.1961666529180452,2.9002241455587936,0.3392871024264754,10,3.28499081990394
147,1.389522708420098,3.246975365675443,1.5680320075082386,15,3.8364584748751684
148,1.2838256398798025,2.9780865107441015,1.9371965433854141,14,3.708777930725512
149,1.420872381507204,2.8513178219284097,0.6701981889279547,11,3.326495541768921
150,1.2218859180062964,3.0223937879966063,1.8913133619195621,15,3.8442330240055362
151,0.851696263545863,3.1234826945750664,1.076455607148054,11,3.3171960202019357
152,1.3365546083593665,3.0860291158560136,1.10735726110598,14,3.674069471518621
153,1.3730514041475241,3.0627716168074683,1.635614567640564,14,3.67556298807462
154,1.1859439288758544,3.069074369798372,0.330290718315823,11,3.3361352294693534
155,1.1003577477354523,3.0784922759430673,1.4187109784657326,15,3.8101257883881376
156,1.3539586233424998,2.901221023898042,1.7884981849931865,12,3.5351208123443136
157,0.9571386566919509,2.9043634725626397,0.026407589517431163,6,2.7550296667734666
158,1.4543576170505306,2.870519527145133,1.5333189801174134,11,3.4204685484182655
159,1.0073277819754929,2.9220917916568903,1.4430606333610365,13,3.638074487762221
160,0.7064752385777343,2.9199533513306384,0.3275908476261027,4,2.5462859192014933
161,0.7589066513287076,2.8935441699976128,0.46677853602505226,6,2.7278353751208475
162,1.0051442589326378,3.1726678235473194,1.8860661310470577,15,3.9044293837791444
163,0.8127239018191751,2.78880279966624,1.2088963372385653,10,3.2253903754799347
164,0.8338959699380589,3.086771904299767,0.24052448249241798,6,2.731438048197164
165,1.198474108648978,3.086691006206229,0.8293058920604164,13,3.6361540697671226
166,1.0093464044265885,3.0892274849526764,0.4467718154664684,9,3.165103369935757
167,1.2470644602084644,2.985444604524033,1.6414883076693387,14,3.754152955650087
168,0.8597799044808278,2.765705749170117,1.5133689856521564,11,3.4056289968279354
169,1.2297515263501055,3.0649831456091676,0.2557105934946575,11,3.339162503199554
170,1.036993854533892,2.7925588912215664,0.38994724129757374,9,3.087663532274227
171,1.103583824672654,3.191629648007603,1.7646563612420225,16,3.9896047683110023
172,1.1914646722812212,2.802262834800593,0.20705150178585718,9,3.16275087838158
173,1.4693307394873043,3.0503286564475482,1.9422016651462797,13,3.553811977249182
174,1.342305252917893,3.105397832917257,1.8301252394367664,14,3.76479578605306
